,AAL,ALK,ALLE,AME,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DNB,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HON,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
0,42.41,75.379997,63.990002,53.75,17.923538,211.520004,142.580002,69.480003,67.18,98.620003,85.0,26.889999,88.870003,47.860001,73.959999,106.349998,63.060001,104.699997,47.689999,54.099998,48.009998,38.57,51.560001,157.990005,46.689999,44.759998,,141.25,29.879999,197.0,100.544273,56.889999,89.43,73.82,36.879581,40.599998,87.349998,118.959999,214.309998,45.259998,28.379999,155.610001,46.32,179.899994,88.809998,49.970001,99.830002,55.09,20.66,65.260002,50.549999,102.099998,184.399994,42.77,117.879997,122.849998,229.77999900000003,40.93,57.369999,83.589996,101.709999,74.059998,96.559998,71.949997,52.049999,35.799999
1,43.0,77.0,65.0,54.93,18.733133,218.899994,145.28999299999995,70.129997,67.339996,99.480003,88.099998,27.32,89.389999,48.060001,75.08000200000002,107.360001,64.360001,106.830002,48.869999,55.599998,48.639999,38.610001,52.419998,157.990005,47.759998,45.580002,,143.71000700000005,30.57,197.899994,102.633148,57.860001,91.260002,75.129997,37.58115,41.459999,87.949997,124.050003,222.070007,46.0,28.379999,158.360001,46.799999,188.0,88.230003,50.369999,101.949997,55.77,21.17,66.360001,51.130001,104.900002,187.720001,43.630001,122.879997,122.849998,231.25999500000003,42.68,58.299999,84.370003,103.349998,76.220001,98.169998,73.059998,52.619999,36.66
2,42.32,77.559998,65.16999799999999,54.529999,18.688156,216.610001,146.240005,69.900002,67.839996,97.860001,88.82,27.709999,89.910004,47.830002,74.050003,107.410004,63.849998,108.059998,48.830002,55.040001,48.970001,39.02,52.669998,160.600006,47.540001,45.18,,143.28999299999995,30.219999,194.25,102.076111,57.66,90.57,76.150002,37.172775,41.110001,89.620003,124.68,222.539993,45.93,29.360001,156.179993,47.080002,186.449997,90.690002,50.049999,101.5,55.299999,21.1,66.5,50.619999,103.5,186.320007,43.57,123.860001,122.370003,231.350006,41.849998,57.490002,85.739998,103.220001,76.120003,97.629997,71.800003,52.77,37.150002
3,41.939999,78.519997,65.900002,55.950001,19.137932,226.130005,148.78999299999995,69.5,68.190002,98.150002,90.269997,28.35,91.470001,48.200001,74.029999,108.529999,64.889999,110.040001,50.099998,56.970001,49.380001,39.599998,54.110001,163.0,48.259998,45.529999,,144.830002,30.379999,198.100006,103.70742,58.18,91.599998,77.58000200000002,37.560211,41.73,92.529999,125.529999,224.479996,46.57,29.84,157.630005,47.939999,188.919998,92.0,51.450001,102.510002,56.310001,21.290001,66.160004,51.060001,105.720001,190.789993,44.189999,125.639999,122.5,231.669998,42.82,58.09,87.08000200000002,104.0,76.470001,97.970001,73.220001,53.77,37.419998
4,42.400002,79.589996,66.82,56.049999,19.812593,225.410004,149.839996,70.480003,68.58000200000001,98.709999,92.720001,29.35,91.209999,48.470001,75.209999,108.599998,65.620003,110.040001,50.310001,57.029999,49.529999,39.689999,54.549999,164.080002,49.16,46.009998,,146.25,30.26,199.130005,104.831436,58.900002,92.860001,77.980003,37.58115,42.790001,94.120003,126.040001,225.449997,47.0,30.01,158.679993,47.959999,189.360001,96.559998,51.369999,104.260002,57.110001,21.629999,67.889999,50.959999,106.279999,190.179993,44.169998,126.75,121.089996,237.339996,43.459999,58.490002,87.519997,104.580002,75.989998,98.639999,73.879997,53.860001,37.830002
5,42.110001,81.949997,66.639999,56.150002,20.352324,226.100006,149.389999,70.980003,68.790001,98.800003,94.290001,29.790001,91.019997,49.0,75.709999,106.690002,65.230003,110.0,50.200001,57.450001,49.330002,39.639999,54.549999,164.139999,47.880001,45.849998,,145.759995,30.59,198.839996,105.000534,58.849998,93.620003,77.160004,36.774868,40.459999,93.089996,126.120003,226.5,47.450001,30.200001,158.899994,47.709999,189.5,97.400002,51.580002,103.540001,56.700001,21.42,66.980003,50.799999,105.260002,191.339996,44.389999,127.120003,121.889999,236.720001,43.439999,58.849998,86.860001,104.129997,75.400002,98.18,73.989998,54.119999,37.560001
6,41.02,79.32,65.470001,56.110001,20.397301,227.0,147.490005,70.779999,68.120003,97.860001,93.699997,28.870001,91.849998,47.360001,74.059998,107.32,65.050003,110.110001,49.880001,57.0,48.860001,39.59,54.57,162.029999,48.130001,45.630001,,143.869995,30.33,197.110001,102.75251,58.189999,92.790001,76.699997,36.806282,43.5,91.5,125.629997,224.960007,46.41,30.030001,157.369995,46.919998,186.800003,94.370003,50.869999,102.760002,56.279999,21.370001,65.110001,50.5,104.300003,190.779999,43.810001,126.18,123.239998,234.580002,43.099998,57.09,84.93,103.07,75.870003,97.57,73.440002,53.869999,37.259998
7,41.349998,80.010002,65.5,56.5,20.352324,227.789993,149.03999299999995,71.739998,68.43,99.559998,94.239998,28.84,91.830002,47.450001,80.190002,107.639999,65.510002,110.330002,49.98,57.610001,49.27,39.990002,55.240002,163.190002,48.23,46.57,,145.630005,30.639999,199.050003,102.931557,58.57,93.389999,77.66999799999998,36.86911,43.950001,91.410004,124.480003,226.479996,46.419998,30.190001,158.059998,46.669998,187.759995,94.690002,51.459999,103.779999,56.549999,21.77,66.230003,51.040001,103.910004,193.270004,43.990002,126.5,123.639999,235.710007,43.209999,57.080002,84.43,103.360001,77.730003,97.410004,73.839996,54.02,37.490002
8,41.380001,79.809998,66.489998,56.5,20.95952,230.589996,147.5,71.18,68.660004,99.82,93.839996,28.799999,91.800003,46.990002,80.08000200000002,107.68,64.870003,111.269997,50.099998,57.869999,49.0,40.099998,55.669998,163.399994,47.75,46.310001,,145.529999,30.27,199.199997,103.110603,58.5,93.290001,77.949997,36.94241,43.25,91.650002,123.599998,225.52999900000003,45.990002,30.450001,157.509995,46.610001,188.070007,95.690002,51.580002,103.57,55.939999,21.700001,66.389999,51.040001,105.029999,194.009995,44.02,126.139999,121.529999,236.119995,43.290001,56.400002,84.650002,103.790001,77.32,97.010002,74.440002,53.990002,37.529999
9,41.75,79.769997,67.269997,56.779999,20.98201,233.289993,146.970001,71.33000200000002,68.839996,99.919998,93.459999,28.950001,91.940002,47.209999,79.33000200000002,109.279999,65.199997,112.610001,50.369999,58.200001,49.369999,40.41,55.860001,163.600006,48.220001,46.16,,146.5,30.33,199.699997,103.747208,58.5,93.379997,79.25,36.94241,43.599998,92.440002,124.599998,223.600006,45.900002,30.290001,158.100006,47.119999,188.919998,95.379997,51.669998,104.279999,56.299999,21.780001,66.599998,51.290001,107.540001,195.0,44.299999,125.790001,120.620003,236.929993,43.150002,56.82,84.839996,104.050003,77.360001,97.059998,75.110001,54.029999,37.580002
10,41.470001,79.839996,67.339996,56.619999,21.274363,232.169998,146.53999299999995,72.33000200000002,67.739998,96.580002,93.32,28.469999,91.989998,46.810001,79.41999799999998,108.279999,65.699997,112.379997,50.220001,58.349998,48.669998,40.82,55.490002,159.410004,48.66,46.349998,,147.229996,29.99,200.089996,103.349327,58.75,94.300003,78.339996,37.05759000000001,44.110001,91.019997,123.300003,220.059998,46.0,30.02,156.410004,46.93,187.089996,95.199997,51.209999,104.779999,56.959999,22.129999,66.120003,51.490002,106.419998,194.309998,44.18,124.550003,120.989998,235.570007,42.82,55.68,83.949997,103.459999,78.629997,96.040001,75.32,54.049999,37.369999
11,44.09,81.760002,67.900002,56.490002,21.184408,232.520004,147.550003,71.199997,64.870003,92.209999,93.010002,28.5,92.93,49.169998,79.58000200000002,107.790001,66.379997,112.550003,49.400002,58.099998,48.700001,40.790001,55.700001,159.470001,48.939999,46.330002,,147.410004,30.09,201.289993,103.359276,58.82,93.839996,78.82,36.513088,44.93,91.18,122.93,220.25,47.740002,30.33,156.880005,47.5,186.919998,94.459999,51.52,103.5,56.810001,22.629999,66.58000200000001,52.029999,106.709999,191.050003,44.25,124.0,120.129997,237.699997,42.630001,58.0,84.190002,103.730003,77.849998,96.459999,76.449997,53.549999,37.450001
12,43.650002,82.150002,67.400002,55.82,21.049475,230.360001,147.050003,71.150002,63.349998,93.959999,91.779999,27.49,92.050003,48.419998,79.43,106.93,65.139999,112.07,48.990002,57.09,47.189999,40.16,56.400002,158.0,48.650002,45.52,,145.440002,30.09,200.470001,102.861923,58.130001,93.470001,77.989998,35.790577,44.349998,84.970001,122.559998,219.270004,47.52,30.200001,156.559998,47.080002,185.970001,92.019997,49.889999,102.360001,55.68,22.67,64.459999,51.43,105.989998,188.380005,44.200001,123.75,118.07,237.429993,41.860001,57.91,82.139999,103.440002,76.58000200000002,95.300003,75.010002,53.52,37.040001
13,43.82,81.629997,66.349998,54.779999,20.307346,225.669998,146.350006,69.360001,62.09,92.449997,90.660004,26.52,90.349998,49.0,78.410004,105.089996,64.769997,109.779999,48.470001,55.740002,46.77,39.599998,55.099998,154.570007,47.990002,44.919998,,142.449997,30.07,198.880005,102.235268,57.880001,92.360001,76.839996,35.434555,44.540001,81.75,121.209999,216.0,47.700001,29.629999,154.78999299999995,45.799999,183.479996,88.970001,48.860001,101.379997,55.900002,22.83,61.810001,50.0,104.330002,187.979996,43.700001,123.400002,113.599998,234.979996,41.25,57.560001,77.370003,102.440002,74.699997,94.989998,75.160004,52.009998,36.779999
14,45.349998,86.110001,66.970001,54.970001,21.274363,226.449997,148.300003,68.68,62.509998,91.839996,91.269997,26.75,92.379997,50.27,79.150002,107.660004,64.040001,111.540001,48.990002,55.849998,47.639999,40.110001,55.689999,153.860001,47.599998,44.459999,,143.759995,30.42,200.070007,103.995888,58.0,93.589996,77.660004,35.486912,44.259998,81.57,123.809998,218.339996,49.880001,29.879999,157.529999,46.66,187.970001,93.790001,49.59,101.720001,55.549999,21.360001,60.490002,50.189999,106.040001,189.119995,44.18,124.480003,115.639999,237.910004,41.93,59.959999,78.150002,103.0,73.300003,95.620003,75.029999,52.459999,37.419998
15,45.099998,85.790001,65.639999,54.619999,19.812593,225.460007,146.820007,66.989998,61.560001,90.25,90.839996,25.620001,91.559998,51.330002,78.059998,105.889999,63.34,110.68,48.110001,54.0,46.630001,40.200001,54.700001,151.580002,46.77,42.669998,,142.169998,30.07,196.720001,102.48394,56.709999,92.650002,74.910004,35.078533,43.200001,78.360001,124.269997,217.690002,47.599998,29.59,156.440002,46.189999,186.559998,87.900002,48.639999,99.040001,54.23,20.629999,58.810001,49.639999,105.440002,186.809998,43.740002,125.860001,114.739998,234.699997,41.549999,59.669998,76.339996,101.709999,68.800003,94.980003,74.949997,51.849998,36.470001
16,44.299999,85.150002,65.139999,53.470001,19.407797,230.320007,144.600006,66.300003,60.639999,89.690002,90.459999,24.879999,92.519997,50.02,79.150002,106.410004,62.84,111.279999,47.09,52.860001,46.450001,39.98,55.240002,147.46000700000005,45.82,41.900002,,141.899994,30.02,193.860001,101.558868,54.82,91.900002,72.940002,34.691101,42.990002,76.360001,123.5,218.020004,45.139999,29.620001,156.169998,45.540001,187.160004,85.93,48.380001,96.889999,52.310001,20.25,57.560001,48.389999,103.639999,185.970001,44.060001,126.510002,114.980003,231.75999500000003,41.220001,58.700001,75.029999,101.120003,69.870003,93.580002,75.980003,52.299999,36.099998
17,43.790001,84.449997,65.18,53.93,19.767616,230.25999500000003,144.619995,65.980003,60.639999,90.209999,90.160004,25.030001,91.349998,49.709999,79.199997,104.449997,63.34,110.139999,47.389999,52.639999,46.459999,40.189999,54.450001,146.800003,45.27,42.080002,,140.199997,30.440001,193.460007,101.618553,54.75,92.389999,73.980003,34.81675300000001,42.849998,76.089996,120.57,217.919998,44.830002,29.219999,155.729996,45.0,186.729996,88.32,48.700001,97.580002,52.709999,20.360001,58.07,47.68,103.730003,185.110001,44.029999,126.260002,116.470001,231.0,41.549999,58.099998,77.540001,100.550003,70.690002,94.07,76.480003,51.970001,36.139999
18,43.279999,83.5,64.739998,53.509998,20.194887,231.0,145.0,65.379997,60.919998,88.82,89.129997,25.290001,90.769997,50.369999,77.75,103.919998,62.939999,109.529999,46.5,51.419998,46.259998,39.540001,54.630001,146.389999,44.619999,41.490002,,138.910004,30.32,192.320007,99.738396,54.43,92.080002,73.029999,34.240837,42.169998,74.220001,119.769997,217.539993,44.549999,29.0,155.550003,45.540001,185.600006,89.129997,47.959999,96.510002,52.5,20.26,57.220001,47.040001,102.410004,184.839996,43.779999,126.150002,115.809998,231.100006,40.919998,58.18,77.449997,98.800003,69.620003,93.010002,75.18,51.630001,36.200001
19,42.259998,82.989998,64.529999,52.990002,19.880045000000006,233.75,144.5,65.629997,62.0,87.459999,89.610001,25.639999,90.269997,49.52,77.160004,103.239998,61.82,108.029999,45.439999,50.709999,46.75,39.610001,55.52,143.0,44.830002,41.23,,138.330002,30.26,191.199997,97.818626,54.599998,91.75,73.470001,33.623034999999994,41.82,74.5,119.550003,215.990005,43.650002,29.08,155.28999299999995,45.439999,186.619995,89.599998,47.509998,95.599998,51.630001,19.84,56.349998,46.549999,101.839996,183.75,43.209999,126.410004,117.339996,223.330002,40.82,57.369999,77.5,97.459999,67.07,93.300003,75.260002,51.490002,36.27
20,41.970001,82.58000200000002,65.209999,53.889999,20.464767,234.149994,145.660004,65.459999,61.900002,87.059998,89.93,25.6,90.809998,50.669998,79.360001,102.690002,62.549999,109.410004,45.459999,50.619999,46.93,40.150002,55.889999,144.190002,45.48,41.84,,139.830002,30.4,194.279999,98.903023,54.470001,93.139999,74.050003,33.560210999999995,42.099998,74.360001,119.860001,217.0,44.290001,29.4,151.990005,45.169998,188.029999,90.169998,47.740002,94.919998,52.610001,20.07,55.529999,46.360001,103.620003,185.720001,43.299999,127.349998,118.410004,219.380005,41.59,57.830002,77.57,98.540001,67.209999,93.68,76.709999,52.099998,36.889999
21,42.990002,82.589996,65.970001,53.830002,20.757122,234.369995,147.979996,66.220001,63.529999,87.879997,89.629997,26.42,90.989998,51.400002,77.449997,103.510002,60.68,110.419998,45.470001,51.299999,46.98,40.150002,55.98,145.889999,46.439999,41.130001,,137.740005,30.459999,196.199997,101.190834,53.700001,92.529999,73.379997,33.434555,42.369999,73.949997,120.330002,216.0,44.400002,29.1,148.149994,46.290001,189.789993,91.330002,47.200001,96.099998,51.360001,20.4,56.75,46.869999,102.779999,182.979996,43.91,127.809998,119.75,217.789993,42.279999,58.259998,77.099998,99.589996,68.220001,93.970001,77.629997,53.700001,36.93
22,43.330002,82.790001,66.480003,54.380001,20.689655,235.339996,148.850006,67.18,64.480003,87.010002,90.639999,26.4,91.470001,51.98,78.339996,105.720001,61.209999,113.050003,46.029999,51.93,47.279999,40.43,56.349998,156.850006,46.919998,41.779999,,139.570007,30.940001,196.720001,103.647743,54.459999,93.949997,74.209999,33.664921,42.599998,75.779999,120.989998,217.860001,44.849998,29.450001,150.149994,47.009998,189.910004,89.510002,46.720001,98.629997,51.799999,20.620001,59.700001,46.790001,103.309998,186.460007,44.439999,127.949997,119.160004,221.630005,42.599998,58.860001,78.720001,102.400002,69.230003,95.129997,78.699997,53.91,37.419998
23,41.610001,80.970001,65.389999,53.290001,20.599684,232.869995,144.410004,64.599998,63.68,85.849998,89.529999,25.459999,90.410004,51.040001,76.470001,103.779999,59.080002,112.980003,44.84,50.099998,45.93,39.77,55.259998,150.339996,45.860001,40.540001,,137.399994,30.389999,193.800003,101.548744,53.169998,92.080002,71.650002,32.596859,41.389999,71.389999,117.580002,213.75,43.240002,28.24,148.21000700000005,46.16,187.509995,84.589996,45.150002,94.57,49.16,19.76,55.98,45.470001,100.019997,184.25,43.779999,127.169998,118.010002,219.25,41.080002,57.32,76.82,98.919998,66.709999,93.309998,76.41999799999998,53.0,36.259998
24,41.349998,80.790001,65.0,53.349998,21.02697,233.470001,140.21000700000002,65.589996,63.009998,85.970001,89.010002,25.48,89.470001,50.459999,75.629997,101.910004,58.830002,110.599998,45.09,50.259998,45.560001,39.23,54.220001,147.550003,45.919998,40.759998,,137.279999,30.42,195.699997,102.175407,53.009998,91.690002,70.739998,32.575916,40.98,70.690002,117.709999,213.800003,43.240002,28.049999,147.580002,46.099998,186.0,85.099998,45.549999,94.419998,48.529999,19.93,54.5,45.0,100.690002,184.570007,43.759998,125.980003,117.839996,221.399994,41.240002,57.419998,75.989998,98.510002,67.5,93.019997,75.82,52.98,36.130001
25,42.560001,81.779999,65.07,53.349998,21.02697,235.160004,141.720001,66.25,62.869999,85.599998,90.410004,25.35,91.489998,51.650002,75.980003,103.730003,59.380001,111.480003,46.0,51.0,45.599998,39.009998,55.029999,146.449997,46.380001,40.349998,,139.130005,30.49,195.850006,102.384293,53.299999,92.580002,71.480003,32.732983000000004,41.119999,70.599998,117.93,216.160004,43.560001,28.15,148.119995,46.560001,189.919998,84.889999,46.110001,94.629997,48.790001,19.969999,54.360001,45.580002,101.330002,185.740005,43.880001,126.699997,118.419998,227.02999900000003,41.630001,58.279999,76.059998,97.550003,69.309998,94.309998,76.5,52.990002,36.310001
26,42.779999,81.599998,65.550003,53.779999,21.814077,239.669998,143.080002,69.589996,63.610001,87.900002,92.0,25.76,91.669998,51.740002,78.25,104.849998,60.450001,112.040001,47.09,52.360001,46.16,40.290001,55.52,148.830002,47.5,41.18,,140.429993,30.52,203.940002,104.134964,54.610001,93.440002,72.699997,33.539268,42.439999,72.300003,118.980003,218.0,43.549999,28.5,149.690002,46.619999,190.410004,86.68,47.830002,97.449997,49.560001,20.379999,55.970001,46.41,102.800003,188.160004,44.41,127.410004,120.209999,226.949997,42.330002,58.02,77.839996,97.480003,72.779999,95.5,76.809998,53.41,36.73
27,43.27,82.110001,65.839996,53.959999,22.848558,240.339996,143.600006,69.75,63.959999,89.559998,92.0,26.15,91.199997,51.709999,78.879997,106.199997,62.029999,113.040001,48.18,53.200001,45.799999,41.27,55.959999,150.220001,48.549999,42.470001,,139.729996,30.9,205.639999,104.314003,55.529999,94.0,72.489998,33.685863,43.279999,73.68,119.610001,218.0,43.5,28.34,150.820007,46.419998,189.399994,86.900002,48.580002,99.220001,50.360001,20.860001,57.66,46.82,104.050003,189.539993,44.490002,126.360001,121.620003,227.25,42.66,58.349998,78.790001,96.989998,74.760002,95.889999,76.970001,53.470001,37.080002
28,43.619999,82.129997,65.449997,54.169998,22.488739,239.300003,143.259995,69.120003,63.389999,89.120003,92.169998,26.15,91.220001,52.41,78.66999799999998,105.669998,62.200001,112.550003,48.099998,53.099998,45.700001,41.389999,56.0,149.0,48.32,42.450001,,139.75,30.74,204.149994,103.677399,55.52,93.830002,72.599998,33.54974,42.990002,73.519997,119.709999,218.080002,43.93,28.25,151.130005,46.279999,189.940002,86.57,48.400002,99.480003,50.02,20.57,57.25,47.029999,103.519997,188.729996,44.34,126.209999,120.300003,226.369995,42.59,59.790001,78.489998,97.150002,73.43,95.980003,76.790001,53.400002,36.970001
29,43.25,82.550003,67.040001,54.419998,22.736132,241.240005,145.059998,69.220001,63.73,89.599998,92.769997,26.08,92.620003,51.93,77.559998,106.919998,62.700001,114.25,48.5,53.029999,46.119999,41.610001,56.700001,149.300003,48.360001,42.700001,,140.639999,31.01,205.369995,104.642441,55.900002,94.099998,73.279999,33.895287,42.950001,73.410004,120.050003,219.360001,43.950001,28.73,152.199997,47.25,190.820007,85.860001,48.330002,99.279999,50.0,20.799999,56.93,47.650002,104.059998,191.320007,45.07,126.889999,122.019997,226.119995,42.810001,59.169998,78.599998,97.309998,73.08000200000002,96.669998,77.720001,54.02,37.200001
30,43.639999,82.769997,66.699997,54.470001,22.353806,236.149994,147.220001,68.660004,62.880001,89.239998,93.410004,26.120001,93.019997,52.23,77.43,107.230003,61.810001,113.730003,48.349998,52.889999,45.630001,41.68,56.34,148.850006,47.91,42.540001,,140.229996,31.280001,205.539993,104.841377,56.220001,94.099998,73.400002,34.083771,42.779999,73.93,120.779999,220.929993,44.349998,28.49,152.78999299999995,47.299999,191.399994,85.5,48.32,99.209999,50.16,20.620001,57.049999,47.91,104.550003,192.5,44.860001,126.5,122.730003,228.360001,42.830002,59.279999,78.660004,97.5,72.800003,96.919998,77.870003,54.330002,37.099998
