,APA,APC,CHK,COG,COP,CVX,CXO,DVN,EOG,EQT,FTI,HAL,HES,HP,KMI,MPC,MRO,MUR,NBL,NFX,NOV,OKE,OXY,PSX,PXD,RIG,RRC,SLB,SWN,VLO,WMB,XEC,XOM
394,48.82,48.580002,5.05,23.110001,45.25,106.400002,125.199997,33.060001,91.260002,57.32,28.780001,45.389999,45.990002,53.27,19.190001,54.709999,12.75,25.59,29.5,30.549999,34.580002,49.450001,61.5,79.57,171.149994,8.95,23.469999,70.25,6.24,65.260002,29.49,100.720001,82.129997
395,48.41,48.41,5.07,22.879999,45.720001,108.339996,123.480003,32.709999,90.050003,56.919998,28.59,44.98,45.349998,54.810001,19.18,54.48,12.61,25.610001,29.709999,30.360001,34.349998,49.849998,60.860001,80.290001,167.850006,8.87,23.23,69.309998,6.16,65.83000200000001,29.440001,100.129997,82.849998
396,48.779999,48.349998,5.19,23.129999,46.060001,107.910004,124.269997,33.299999,90.029999,57.610001,28.83,45.689999,46.099998,55.5,19.209999,54.869999,12.87,26.059999,29.93,30.91,34.220001,50.32,60.830002,80.589996,167.490005,9.1,23.799999,69.059998,6.4,66.41999799999999,29.549999,100.360001,82.809998
397,47.470001,46.959999,4.94,23.0,45.360001,106.5,121.080002,31.969999,88.860001,57.130001,27.33,44.400002,44.759998,53.189999,18.92,53.099998,12.57,24.76,29.530001,29.889999,32.290001000000004,49.439999,59.799999,78.610001,164.179993,8.55,22.879999,67.959999,6.01,64.459999,28.639999,97.230003,81.779999
398,48.049999,46.360001,5.05,23.459999,45.82,106.940002,117.120003,31.74,87.57,57.970001,27.32,44.380001,43.93,53.880001,18.99,53.310001,12.47,24.51,29.879999,29.68,33.040001000000004,49.27,59.740002,79.43,158.639999,8.61,23.25,67.599998,6.2,65.0,28.52,94.5,82.610001
399,49.540001,46.860001,5.09,23.040001,46.540001,108.309998,116.919998,31.82,88.370003,55.509998,27.450001,44.299999,43.619999,54.98,19.190001,53.810001,12.54,25.360001,29.450001,29.33,33.68,51.0,61.68,80.989998,158.899994,8.61,23.200001,68.529999,6.03,65.760002,29.139999,93.900002,83.489998
400,48.959999,45.77,4.92,22.280001,45.41,106.25,115.160004,30.709999,86.790001,53.560001,26.780001,43.290001,42.349998,53.099998,18.9,53.66,12.23,24.950001,28.77,28.690001,33.240002000000004,49.59,60.880001,80.300003,155.71000700000005,8.4,21.9,67.050003,5.81,65.949997,28.549999,92.300003,82.07
401,47.349998,46.169998,4.84,22.290001,45.82,105.889999,114.830002,31.120001,88.099998,52.43,26.690001,43.150002,41.490002,52.77,18.549999,52.93,11.99,24.76,28.110001,28.83,32.959999,48.07,60.380001,79.550003,157.570007,8.16,22.040001,66.480003,5.8,65.16999799999999,28.58,93.050003,82.040001
402,45.869999,45.419998,4.58,22.43,44.990002,104.480003,114.910004,30.309999,87.339996,51.16,26.379999,42.25,40.439999,52.029999,18.49,52.119999,11.72,24.82,28.139999,27.82,32.23,47.740002,60.009998,79.019997,155.279999,7.87,21.290001,65.5,5.53,65.660004,27.92,92.290001,81.449997
403,45.720001,45.209999,4.55,22.879999,44.790001,104.25,113.620003,30.09,87.610001,52.599998,26.790001,41.900002,41.299999,52.290001,18.559999,51.189999,11.62,24.59,27.790001,27.65,31.92,47.919998,60.23,78.82,154.720001,7.96,21.52,65.33000200000001,5.57,64.720001,28.219999,91.260002,80.849998
404,46.330002,45.619999,4.59,23.860001,44.93,105.029999,116.830002,30.700001,88.040001,56.66,26.969999,41.84,41.549999,53.060001,18.780001,51.639999,11.56,24.860001,28.27,27.700001,31.65,49.32,60.110001,80.279999,156.850006,8.1,22.299999,66.110001,5.82,66.18,28.76,93.099998,81.57
405,46.34,45.349998,4.77,24.48,44.52,104.730003,116.489998,30.719999,88.190002,58.459999,27.09,41.830002,41.59,53.009998,18.969999,51.400002,11.55,24.52,28.48,27.83,31.950001,50.610001,60.110001,80.389999,156.149994,8.23,23.02,65.650002,5.99,66.099998,29.08,93.489998,81.449997
406,46.330002,43.91,4.8,24.58,44.049999,104.43,117.120003,30.379999,88.18,58.650002,27.15,41.599998,41.5,52.830002,19.0,52.119999,11.32,24.360001,27.870001,27.459999,31.780001,50.73,59.900002,81.0,154.490005,8.04,22.73,65.440002,5.83,67.139999,29.200001,92.599998,81.410004
407,47.400002,44.060001,4.92,24.620001,44.060001,104.379997,118.269997,30.9,89.470001,59.080002,27.200001,42.200001,42.23,53.959999,19.09,52.889999,11.51,24.940001,28.139999,27.719999,32.0,51.080002,59.689999,82.099998,156.25,8.26,23.040001,65.599998,5.87,67.790001,29.82,93.589996,81.370003
408,47.599998,45.66,5.0,25.16,44.389999,104.529999,120.639999,32.27,90.339996,59.310001,27.25,42.799999,43.419998,54.52,19.15,52.139999,11.78,25.889999,28.860001,28.77,32.66,52.009998,60.169998,82.32,159.440002,8.36,23.57,65.849998,6.07,67.550003,29.959999,94.75,81.08000200000002
409,48.18,45.5,5.01,25.09,44.209999,104.239998,122.510002,32.130001,91.0,60.23,27.459999,42.939999,44.189999,54.549999,19.17,52.630001,11.97,25.799999,28.469999,28.5,33.169998,52.209999,60.169998,82.970001,160.399994,8.3,23.25,66.120003,6.09,67.809998,30.49,94.589996,80.790001
410,48.98,45.810001,5.03,24.91,45.27,105.989998,122.959999,32.450001,91.82,59.049999,27.65,44.07,44.880001,55.299999,19.440001,52.830002,12.03,25.940001,28.629999,29.209999,33.580002,52.009998,61.040001,83.25,161.5,8.58,23.299999,67.260002,6.21,68.0,30.74,95.900002,81.68
411,47.650002,44.91,4.82,24.950001,44.150002,104.669998,122.760002,31.16,90.529999,60.060001,27.49,43.099998,43.75,54.66,19.360001,53.139999,11.89,25.469999,28.219999,27.6,32.970001,51.27,59.830002,82.400002,159.679993,8.32,22.219999,66.160004,5.86,66.989998,30.5,94.650002,80.860001
412,45.529999,43.439999,4.64,24.16,43.119999,103.589996,120.980003,29.809999,88.07,58.689999,26.549999,41.849998,42.41,52.610001,19.129999,52.869999,11.54,24.629999,27.0,26.01,32.049999,52.5,58.73,81.91999799999998,155.979996,7.98,21.59,64.989998,5.74,66.440002,30.459999,91.529999,80.199997
413,46.09,43.27,4.51,24.26,42.830002,103.440002,120.019997,29.379999,88.129997,58.880001,26.459999,41.509998,41.630001,52.650002,19.09,53.950001,11.41,24.27,26.969999,25.959999,31.82,51.48,58.549999,82.480003,155.570007,7.86,21.290001,64.82,5.63,68.050003,30.389999,91.269997,80.0
414,47.110001,43.59,4.66,24.639999,43.25,103.150002,121.669998,30.25,89.620003,60.049999,27.299999,42.349998,42.279999,53.279999,19.059999,53.919998,11.53,24.440001,27.74,26.43,32.529999,51.029999,58.919998,82.279999,158.479996,8.04,21.879999,65.349998,5.87,68.029999,30.440001,92.290001,80.33000200000002
415,47.990002,44.18,4.79,25.059999,43.82,104.0,125.0,31.02,91.459999,61.5,27.58,43.509998,43.77,54.889999,19.35,54.740002,11.72,25.030001,28.01,27.26,33.669998,51.490002,59.560001,82.83000200000002,162.190002,8.27,22.27,66.519997,5.98,68.480003,30.82,94.68,81.190002
416,47.459999,43.68,4.65,25.059999,43.220001,103.800003,122.790001,30.799999,90.370003,61.009998,27.02,42.700001,43.130001,53.529999,19.41,53.68,11.43,24.690001,27.82,26.540001,33.07,52.189999,59.049999,81.940002,159.970001,8.1,21.75,65.470001,5.77,67.870003,30.93,92.0,80.970001
417,48.419998,44.630001,4.81,25.43,43.32,104.379997,123.93,31.309999,91.980003,62.209999,28.07,43.900002,43.470001,54.57,19.379999,53.810001,11.53,25.07,28.18,26.709999,33.52,52.68,59.529999,81.860001,160.869995,8.38,22.27,66.5,5.91,67.839996,31.120001,93.269997,81.0
418,48.380001,44.610001,4.88,25.370001,43.310001,104.32,124.25,31.620001,91.309998,61.939999,27.879999,44.150002,43.700001,55.189999,19.549999,53.860001,11.63,25.17,28.26,26.9,33.709999,53.16,59.740002,81.91999799999998,160.270004,8.36,22.32,66.75,6.04,67.82,31.4,93.379997,81.0
419,49.18,45.5,4.9,25.530001,43.450001,104.599998,127.160004,31.629999,92.25,62.529999,28.200001,44.41,43.939999,55.91,19.6,54.619999,11.73,25.370001,28.91,27.139999,34.240002000000004,53.950001,60.220001,82.089996,164.0,8.45,22.719999,67.309998,6.16,67.720001,31.639999,94.839996,81.019997
420,47.43,43.68,4.76,24.879999,42.950001,103.559998,124.07,31.290001,91.559998,61.369999,27.6,43.970001,43.259998,55.310001,19.5,54.900002,11.66,24.57,28.25,26.110001,33.810001,53.66,60.139999,81.949997,160.990005,8.36,22.15,66.129997,5.84,67.599998,31.15,93.610001,80.440002
421,50.360001,45.279999,4.98,25.33,43.779999,105.0,128.350006,32.709999,95.0,62.830002,28.700001,45.889999,45.349998,58.41,20.65,55.759998,12.41,26.530001,29.950001,28.1,35.150002,54.810001,61.16,82.970001,164.839996,8.97,22.799999,67.769997,6.17,68.389999,31.469999,97.25,80.970001
422,49.290001,44.009998,4.83,24.98,42.959999,104.18,126.459999,31.940001,93.389999,61.990002,28.280001,45.360001,43.889999,57.09,20.51,55.34,12.05,25.860001,28.690001,26.790001,33.900002,54.700001,60.150002,82.309998,163.070007,8.74,21.6,67.800003,5.95,67.519997,31.440001,95.589996,80.650002
423,48.540001,44.189999,4.73,24.9,42.73,103.18,127.339996,31.879999,93.019997,62.990002,27.99,45.049999,43.759998,54.34,20.690001,55.57,11.87,25.52,28.469999,26.559999,33.650002,54.52,60.130001,82.690002,160.669998,8.57,20.879999,66.68,5.8,67.629997,31.530001,95.349998,80.059998
424,48.869999,44.799999,4.76,25.120001,43.349998,104.449997,129.820007,32.349998,94.779999,64.029999,26.41,42.889999,44.959999,55.279999,20.549999,56.139999,12.09,25.6,28.6,27.16,33.549999,55.639999,60.169998,83.209999,162.869995,8.66,20.889999,67.0,5.76,67.980003,31.969999,96.449997,80.769997
425,49.209999,46.139999,4.9,25.23,43.91,104.629997,132.619995,33.349998,95.660004,64.199997,27.83,43.040001,46.200001,56.66,20.27,56.389999,12.52,26.07,29.290001,28.120001,33.869999,55.990002,61.330002,84.690002,163.440002,8.89,22.030001,67.480003,5.98,68.510002,31.73,98.040001,80.58000200000002
426,48.84,45.57,4.85,25.18,44.34,104.879997,132.0,32.939999,94.620003,63.889999,28.5,43.5,43.439999,55.049999,20.23,54.27,12.17,25.58,28.610001,27.940001,33.450001,55.59,61.48,83.529999,162.380005,8.52,21.82,66.959999,5.94,68.0,31.559999,96.32,80.239998
427,50.150002,47.25,5.05,25.1,44.73,106.709999,132.139999,33.369999,96.010002,67.110001,28.440001,42.77,43.830002,51.700001,20.4,55.919998,12.2,26.540001,29.110001,28.43,33.700001,56.610001,61.950001,84.239998,163.899994,8.68,22.15,67.540001,6.03,67.470001,31.92,99.190002,79.650002
428,50.0,46.119999,5.04,25.32,45.330002,108.389999,130.5,33.02,95.32,65.800003,28.84,42.82,44.75,51.599998,20.440001,55.16,12.33,27.059999,29.0,28.57,33.07,56.470001,62.630001,83.879997,160.779999,8.69,21.639999,68.440002,5.84,67.08000200000001,32.0,98.300003,79.83000200000002
429,49.439999,45.599998,4.94,25.049999,45.330002,109.540001,129.979996,33.25,94.910004,63.650002,28.540001,42.5,44.509998,50.509998,20.469999,56.110001,12.23,26.559999,28.82,28.75,32.529999,56.57,62.099998,84.040001,163.28999299999995,8.63,21.030001,68.5,5.66,69.349998,31.870001,98.809998,80.160004
430,48.18,44.279999,4.83,25.190001,44.389999,110.389999,129.050003,32.720001,92.620003,63.360001,28.01,42.130001,42.720001,49.150002,20.200001,56.150002,11.82,25.969999,28.299999,27.49,31.65,55.860001,60.950001,85.449997,163.270004,8.55,19.75,68.879997,5.6,68.610001,31.5,97.830002,79.900002
431,47.200001,44.630001,4.78,24.67,45.639999,110.230003,125.980003,33.560001,92.389999,63.119999,27.77,42.77,44.07,49.290001,20.27,56.049999,12.28,26.33,27.4,26.700001,32.599998,54.5,62.220001,86.769997,145.720001,8.74,17.93,68.959999,5.37,68.220001,30.73,98.029999,80.339996
432,44.209999,43.720001,4.53,24.57,44.939999,109.43,117.459999,32.34,88.82,62.139999,27.75,42.0,43.259998,49.610001,20.27,55.98,12.51,25.799999,25.66,26.43,32.650002,53.950001,61.549999,85.690002,135.0,9.25,17.76,68.150002,5.01,68.5,31.129999,92.980003,80.440002
433,44.709999,44.540001,4.49,24.639999,45.27,109.809998,118.510002,33.490002000000004,89.889999,62.360001,27.68,41.77,44.009998,49.049999,20.15,55.59,12.78,26.24,25.790001,27.540001,32.299999,53.200001,61.91,85.529999,134.399994,9.08,17.73,67.25,5.26,67.949997,30.889999,93.739998,80.16999799999998
434,44.360001,44.099998,4.35,24.280001,45.150002,110.0,115.510002,32.279999,89.809998,61.279999,27.030001,41.200001,42.720001,47.34,20.01,54.900002,12.27,25.790001,25.379999,26.23,31.6,52.799999,61.610001,84.839996,130.380005,8.73,17.27,66.25,5.17,67.66999799999999,30.91,91.940002,80.019997
435,44.560001,44.32,4.43,24.75,45.790001,110.739998,118.82,32.380001,91.519997,63.16,27.15,41.18,42.900002,46.959999,19.75,54.43,12.44,26.129999,25.52,26.51,31.370001,52.689999,61.799999,85.0,135.699997,8.7,16.98,65.730003,5.26,67.650002,30.530001,91.099998,80.25
436,43.52,44.310001,4.38,24.889999,45.68,111.230003,119.059998,32.330002,90.629997,62.990002,27.129999,41.32,42.610001,46.700001,19.77,53.040001,12.34,26.040001,25.450001,26.799999,30.969999,53.0,61.709999,84.41999799999998,137.550003,8.33,16.93,65.550003,5.31,66.800003,30.639999,101.110001,79.760002
437,42.240002,43.57,4.11,24.48,44.959999,110.199997,116.349998,31.540001,89.150002,61.830002,26.450001,40.299999,41.52,46.130001,19.32,52.029999,11.99,25.469999,24.959999,26.200001,30.219999,52.060001,61.279999,83.089996,134.600006,8.11,16.75,64.099998,5.16,66.150002,30.049999,97.68,79.209999
438,42.41,43.619999,4.14,24.719999,44.799999,109.260002,115.699997,31.709999,88.93,63.18,26.469999,40.049999,41.360001,46.200001,19.190001,52.080002,12.08,25.639999,24.709999,25.98,30.379999,52.73,61.330002,83.599998,134.070007,8.28,16.790001,64.0,5.35,66.470001,30.209999,97.769997,78.620003
439,41.389999,42.919998,4.1,24.379999,44.439999,108.75,112.870003,30.969999,87.75,61.529999,26.200001,39.830002,40.419998,46.0,19.02,52.25,11.53,25.07,24.49,25.709999,30.49,52.32,61.040001,83.75,133.309998,8.05,16.83,63.939999,5.17,66.660004,30.02,95.68,78.120003
440,41.68,43.27,4.0,24.59,44.59,107.629997,111.25,31.110001,87.230003,60.849998,26.4,39.689999,40.77,45.0,18.889999,52.0,11.57,25.02,24.6,25.620001,30.440001,51.060001,60.720001,83.309998,134.149994,7.92,17.58,63.639999,5.32,67.260002,30.0,96.900002,78.040001
441,40.720001,42.290001,3.96,24.49,43.5,106.610001,109.879997,30.5,84.779999,60.220001,25.879999,39.200001,39.110001,43.669998,18.65,50.720001,11.12,24.48,23.67,25.110001,29.91,50.369999,59.470001,82.66999799999998,131.220001,7.6,17.469998999999998,63.459999,5.18,65.66999799999999,29.440001,96.07,77.260002
442,39.860001,41.619999,3.85,24.51,42.959999,105.839996,108.199997,30.16,83.349998,60.950001,25.51,38.66,38.220001,43.299999,18.370001,49.619999,10.81,23.98,23.049999,25.01,30.01,50.349998,58.990002,80.800003,131.360001,7.35,17.440001000000002,63.07,5.15,64.449997,29.09,96.699997,76.18
443,40.150002,41.970001,3.93,24.34,42.900002,106.480003,108.160004,30.33,83.809998,60.16,25.58,38.93,38.360001,43.57,18.58,50.07,10.81,23.92,23.52,25.25,30.219999,50.880001,59.130001,81.410004,131.5,7.46,17.85,63.110001,5.24,64.660004,29.040001,97.900002,76.470001
444,39.619999,42.209999,3.83,24.59,42.639999,105.989998,108.980003,30.440001,83.910004,60.400002,25.6,38.860001,38.310001,43.330002,18.559999,49.709999,10.82,23.24,23.639999,24.620001,30.41,51.139999,59.009998,82.120003,128.110001,7.41,17.75,63.16,5.23,64.900002,29.120001,98.120003,76.550003
445,39.759998,42.16,3.83,24.860001,42.950001,106.209999,109.120003,30.33,84.160004,61.110001,25.450001,38.560001,38.360001,43.619999,18.73,49.43,10.83,23.01,23.49,24.719999,30.07,52.470001,58.93,81.970001,128.119995,7.47,17.889999,63.099998,5.24,65.220001,29.4,98.980003,76.699997
446,40.049999,42.740002,3.88,24.889999,43.52,106.5,109.529999,30.76,84.800003,61.040001,25.549999,38.970001,38.650002,44.41,19.01,50.259998,10.97,23.25,23.59,24.77,30.26,53.259998,59.560001,82.059998,129.320007,7.61,18.35,63.099998,5.31,65.699997,29.43,99.220001,76.5
447,40.189999,42.84,3.89,25.030001,43.490002,107.82,110.370003,31.25,85.010002,61.419998,25.52,38.93,38.419998,44.439999,19.120001,51.470001,11.07,23.41,23.65,25.200001,30.209999,53.650002,59.209999,84.300003,129.0,7.81,18.65,63.110001,5.53,67.790001,29.549999,99.379997,76.559998
448,39.990002,42.220001,3.79,24.77,43.599998,108.540001,109.489998,31.27,84.349998,60.880001,25.82,39.07,38.610001,44.720001,19.209999,52.330002,11.05,23.17,23.74,25.209999,30.6,53.669998,59.330002,84.110001,128.919998,8.0,18.1,63.84,5.31,68.900002,29.450001,99.769997,76.900002
449,38.84,40.98,3.59,24.549999,42.720001,107.43,108.150002,30.59,82.620003,60.439999,25.42,38.66,37.91,43.27,18.92,52.169998,10.84,22.52,23.040001,25.09,30.139999,52.650002,58.82,83.5,127.080002,7.95,17.41,63.259998,5.32,68.230003,28.950001,98.529999,76.209999
450,38.709999,40.330002,3.61,24.719999,42.630001,107.580002,107.879997,30.75,82.91999799999998,60.75,25.43,38.610001,37.82,43.110001,19.01,51.529999,10.81,22.5,23.41,25.24,30.280001,52.880001,58.860001,83.5,127.629997,8.2,17.309998999999998,63.400002,5.37,68.519997,29.1,97.970001,76.239998
451,38.369999,40.869999,3.64,24.940001,43.779999,108.0,109.57,31.26,84.0,62.009998,25.620001,38.900002,38.73,42.900002,19.129999,52.549999,10.98,22.84,23.940001,25.73,30.65,54.400002,59.470001,83.970001,129.820007,8.28,17.49,63.599998,5.39,68.650002,29.209999,99.32,76.269997
452,39.0,40.990002,3.65,25.549999,43.759998,107.68,111.269997,31.51,85.0,62.450001,26.040001,38.990002,38.98,42.529999,19.33,52.549999,11.14,22.74,23.780001,26.18,30.700001,54.400002,59.689999,83.870003,130.0,8.2,17.41,63.200001,5.46,68.110001,29.809999,100.169998,76.370003
453,39.740002,41.849998,3.78,26.66,44.490002,109.360001,112.580002,32.349998,85.91999799999998,62.959999,26.48,39.279999,39.77,43.459999,19.4,53.580002,11.38,23.68,24.459999,26.389999,30.92,55.0,60.0,84.32,131.669998,8.64,18.0,63.48,5.7,68.589996,30.17,102.059998,76.639999
454,39.709999,41.700001,3.78,27.059999,44.75,110.0,114.660004,32.41,86.720001,63.310001,26.629999,40.220001,40.330002,44.150002,19.139999,51.639999,11.4,23.709999,24.610001,26.209999,31.52,55.220001,60.919998,83.639999,132.440002,8.82,18.18,65.290001,5.67,68.230003,30.23,102.449997,77.889999
455,40.029999,42.279999,3.75,26.9,44.900002,112.18,114.800003,32.470001,87.75,62.84,26.620001,41.0,40.880001,46.349998,19.33,52.630001,11.7,24.379999,25.129999,26.309999,31.879999,56.139999,61.59,83.480003,132.78999299999998,8.72,18.27,65.720001,5.59,68.33000200000001,29.84,102.080002,79.019997
456,40.310001,41.970001,3.83,26.52,45.0,111.589996,114.739998,32.279999,87.870003,61.470001,26.18,41.240002,41.150002,45.970001,19.1,52.66,11.74,24.690001,25.07,26.120001,31.85,56.299999,60.779999,84.029999,131.369995,8.64,17.58,65.720001,5.47,68.860001,29.709999,101.389999,79.010002
457,39.43,41.099998,3.66,26.120001,44.66,111.830002,112.160004,31.629999,87.110001,60.860001,25.74,40.43,40.400002,45.709999,19.219999,53.48,11.31,23.52,24.690001,24.950001,31.84,56.560001,60.360001,84.900002,128.979996,8.4,16.59,65.190002,5.22,69.769997,29.74,99.860001,79.410004
458,40.02,41.25,3.66,26.15,45.029999,112.82,114.449997,31.889999,87.849998,61.25,25.68,40.669998,41.080002,47.060001,19.440001,53.950001,11.51,23.51,25.059999,25.15,32.380001,56.52,60.349998,85.199997,129.690002,8.53,17.110001,65.760002,5.45,70.0,30.26,100.550003,79.400002
459,40.73,42.02,3.82,26.57,45.040001,112.489998,116.040001,32.34,89.32,62.48,25.950001,41.360001,41.540001,48.080002,19.360001,54.0,11.65,24.48,25.200001,25.85,33.439999,56.25,61.099998,85.889999,130.440002,8.82,18.120001,66.519997,5.8,70.550003,30.33,102.010002,79.5
460,42.02,43.400002,4.04,26.530001,45.740002,114.260002,120.239998,33.650002,91.5,63.59,26.85,42.029999,42.209999,49.630001,19.379999,53.27,12.0,25.549999,26.129999,27.040001,34.0,56.509998,61.68,86.18,136.520004,9.33,18.360001,67.41999799999999,5.91,70.900002,30.41,107.25,79.849998
461,42.209999,43.540001,4.1,26.75,45.830002,114.830002,121.790001,33.939999,92.43,64.629997,26.92,42.09,41.990002,49.91,19.4,52.360001,11.96,25.559999,25.98,27.209999,33.720001,56.959999,61.580002,86.300003,137.080002,9.2,18.73,67.690002,5.76,69.980003,30.549999,106.629997,80.120003
462,42.330002,43.470001,4.03,26.780001,46.200001,114.419998,122.839996,33.490002000000004,92.769997,65.120003,26.98,42.400002,41.990002,49.950001,19.360001,53.060001,11.94,25.290001,25.91,26.879999,34.369999,56.09,61.279999,87.610001,135.869995,9.23,18.52,67.08000200000001,5.84,71.230003,30.25,106.300003,79.790001
463,42.299999,43.740002,4.08,26.459999,47.110001,115.25,123.470001,33.950001,93.080002,64.360001,27.360001,42.82,42.540001,50.450001,19.440001,53.75,12.09,25.91,26.209999,27.709999,34.93,56.150002,61.799999,88.370003,137.130005,9.35,19.190001,68.0,6.05,72.199997,30.639999,107.550003,80.059998
464,41.84,44.0,4.05,26.34,47.860001,116.5,123.0,34.0,93.580002,64.540001,27.52,42.900002,42.990002,49.380001,19.6,54.380001,12.04,25.870001,26.559999,28.030001,35.330002,56.139999,62.099998,89.029999,137.5,9.36,19.110001,68.139999,6.04,73.029999,30.52,107.599998,80.279999
465,43.060001,48.200001,4.15,26.129999,48.189999,116.220001,124.730003,34.779999,93.660004,64.08000200000001,27.41,43.5,43.43,50.5,19.75,54.43,12.4,26.040001,26.77,28.549999,35.330002,55.810001,62.380001,88.900002,141.050003,9.56,19.030001,67.529999,6.0,73.089996,30.34,109.07,80.489998
466,43.209999,48.470001,4.16,26.34,48.700001,116.410004,125.580002,35.23,93.769997,63.75,27.110001,43.48,43.509998,50.169998,19.290001,54.240002,12.65,26.209999,26.790001,28.34,35.0,55.040001,62.689999,89.139999,141.21000700000005,9.09,18.77,67.730003,5.82,73.25,29.99,109.029999,79.720001
467,43.869999,49.459999,4.27,26.73,49.41,117.230003,128.160004,36.080002,95.0,64.57,26.6,44.509998,44.869999,51.599998,19.360001,55.0,12.96,26.459999,27.35,29.059999,35.830002,55.150002,63.349998,89.970001,144.660004,9.67,19.01,69.099998,6.1,74.629997,30.09,111.769997,80.029999
468,44.709999,49.389999,4.33,26.809999,49.73,117.790001,129.429993,36.48,95.989998,65.099998,26.780001,44.5,45.849998,52.669998,19.610001,55.360001,13.09,26.57,27.639999,29.32,35.599998,55.209999,64.25,91.150002,145.830002,9.96,19.16,69.269997,6.1,75.019997,30.5,113.449997,80.709999
469,46.150002,50.049999,4.38,27.0,49.669998,117.459999,131.169998,36.98,96.900002,65.43,26.93,44.740002,46.290001,52.98,19.530001,54.610001,13.45,27.139999,28.059999,29.700001,36.380001,55.25,64.529999,91.389999,148.279999,10.29,19.82,68.940002,6.3,74.889999,30.309999,113.720001,80.889999
470,46.380001,49.150002,4.47,26.83,50.450001,117.169998,132.25,37.209999,97.449997,65.279999,28.08,45.700001,47.139999,53.299999,19.290001,55.259998,13.77,27.43,28.309999,29.66,36.400002,55.25,65.16999799999999,91.980003,149.550003,10.55,20.379999,69.33000200000001,6.29,75.809998,29.940001,115.510002,81.629997
471,45.5,48.599998,4.34,26.59,49.779999,117.169998,131.259995,36.509998,96.730003,64.699997,27.690001,45.610001,46.360001,52.419998,19.280001,55.459999,13.45,26.82,28.15,29.370001,35.630001,55.220001,64.660004,91.660004,146.970001,10.53,19.68,69.029999,6.11,76.760002,29.860001,113.589996,81.940002
472,45.150002,47.880001,4.15,26.48,49.549999,116.419998,129.809998,36.02,95.519997,64.510002,27.58,45.23,46.07,51.259998,19.059999,55.939999,13.2,25.93,27.879999,29.16,35.34,54.98,63.810001,91.360001,145.690002,10.38,19.26,68.730003,5.98,76.730003,29.84,112.059998,81.300003
473,45.75,49.369999,4.31,26.719999,50.169998,117.080002,135.0,36.450001,96.980003,65.309998,27.950001,45.419998,46.240002,51.150002,19.1,55.529999,13.56,26.530001,28.299999,30.129999,35.450001,55.849998,64.099998,93.800003,151.0,10.3,20.34,69.260002,6.24,76.879997,30.040001,115.720001,81.410004
474,45.459999,49.369999,4.28,26.74,49.360001,117.82,135.940002,36.57,96.650002,64.58000200000001,27.74,45.049999,46.0,50.009998,18.85,56.16,13.79,26.719999,28.34,30.440001,35.130001,56.290001,64.059998,93.389999,152.509995,10.26,20.129999,69.120003,6.26,77.389999,30.280001,115.970001,81.800003
475,45.189999,49.470001,4.27,26.57,49.459999,117.449997,135.889999,36.189999,96.5,64.610001,27.719999,45.360001,45.57,51.389999,18.85,56.48,13.91,26.91,28.48,30.35,35.24000200000001,56.400002,64.400002,93.529999,152.100006,10.24,20.290001,69.150002,6.16,77.900002,30.08,115.919998,81.720001
476,45.25,48.82,4.26,26.190001,49.150002,117.949997,134.080002,35.919998,95.790001,64.360001,27.389999,44.860001,44.82,51.220001,18.950001,55.799999,13.63,26.129999,28.48,30.219999,35.48,56.189999,63.91,92.769997,149.889999,10.38,20.389999,68.720001,6.09,76.370003,30.16,114.830002,81.769997
477,45.34,48.639999,4.2,25.709999,49.099998,117.339996,135.050003,35.900002,96.529999,63.650002,27.620001,44.759998,44.650002,51.82,19.02,56.130001,13.6,26.18,28.4,30.25,35.18,56.330002,64.08000200000001,93.449997,150.669998,10.35,19.99,68.360001,5.92,77.269997,30.139999,116.129997,81.839996
478,45.040001,49.279999,4.22,25.610001,49.369999,118.400002,136.619995,36.540001,97.099998,63.349998,27.790001,45.34,44.889999,52.75,19.1,56.720001,13.74,26.389999,27.940001,30.41,35.509998,56.580002,64.379997,93.660004,152.25,10.72,20.059999,68.760002,5.98,77.550003,30.26,116.75,82.339996
479,42.549999,48.43,3.92,25.440001,49.200001,119.209999,135.0,36.139999,96.769997,62.970001,27.280001,44.93,44.330002,52.669998,18.98,56.310001,13.66,25.9,27.57,30.25,34.849998,55.900002,64.550003,93.470001,150.660004,10.5,20.219999,67.32,5.86,77.529999,30.059999,115.349998,82.160004
480,41.509998,47.860001,3.9,25.42,49.09,118.489998,133.860001,35.59,96.080002,62.740002,26.93,45.02,43.799999,51.610001,18.92,56.0,13.51,25.42,27.469999,29.799999,34.57,55.98,64.16999799999999,93.449997,147.669998,10.56,19.77,67.220001,5.8,77.400002,29.940001,114.169998,82.309998
481,42.040001,48.18,3.9,26.23,49.990002,119.790001,136.5,36.099998,97.5,64.010002,26.799999,45.209999,44.740002,51.669998,19.0,56.889999,13.77,26.09,27.639999,30.040001,34.689999,56.869999,64.730003,94.690002,147.71000700000005,10.63,20.07,67.629997,5.92,78.150002,30.379999,115.910004,82.730003
482,42.0,48.060001,3.92,25.99,49.709999,119.839996,134.320007,36.07,97.129997,63.099998,26.84,44.98,45.389999,52.68,18.91,56.419998,13.85,25.809999,27.4,29.950001,34.900002,56.369999,65.029999,93.5,145.089996,11.05,19.51,67.559998,5.74,77.650002,29.98,115.839996,82.699997
