,AIV,AMT,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCN,HCP,HST,IRM,KIM,MAA,MAC,O,PLD,PSA,REG,SLG,SPG,UDR,VNO,VTR,WY
427,45.0,135.169998,190.860001,121.239998,37.790001,100.169998,114.110001,441.790009,67.620003,263.660004,76.5,135.029999,23.99,74.400002,31.940001,18.68,34.790001000000004,21.08,103.0,60.98,57.889999,61.220001,198.449997,66.940002,102.900002,163.820007,38.77,79.050003,67.389999,34.259998
428,45.209999,138.669998,192.5,122.32,37.82,100.629997,113.0,449.14001500000006,67.730003,263.519989,77.910004,133.119995,22.799999,73.209999,31.84,18.67,35.189999,20.41,103.75,57.98,57.209999,61.799999,203.080002,66.269997,103.639999,160.600006,39.330002,79.010002,67.110001,32.799999
429,45.619999,136.229996,192.690002,121.220001,38.279999,100.919998,115.449997,452.25,68.199997,263.160004,79.699997,132.949997,22.91,73.599998,31.76,18.719999,36.369999,20.299999,103.800003,57.93,57.18,61.07,206.100006,66.510002,103.529999,165.25,39.18,79.800003,67.620003,33.080002
430,45.470001,136.080002,191.610001,122.989998,37.68,100.879997,117.550003,454.079987,67.639999,262.130005,80.449997,134.080002,22.18,72.120003,30.129999,18.83,36.830002,20.549999,103.610001,57.470001,57.580002,61.369999,202.300003,66.889999,103.68,162.46000700000005,38.959999,79.129997,65.860001,33.130001
431,45.450001,138.059998,188.0,121.849998,37.740002,101.970001,117.110001,459.0,67.639999,263.160004,78.839996,132.690002,21.75,72.43,29.58,18.610001,37.0,20.049999,103.860001,56.34,56.91,61.189999,201.020004,65.849998,102.690002,160.940002,38.849998,78.07,66.040001,32.32
432,45.48,137.5,187.669998,123.699997,37.619999,100.550003,115.709999,449.450012,67.309998,262.899994,77.160004,132.880005,21.780001,72.199997,29.91,18.450001,37.349998,19.940001,103.940002,56.98,56.830002,61.23,200.330002,65.599998,102.239998,162.21000700000005,38.779999,79.230003,66.389999,32.900002
433,45.630001,137.380005,187.889999,124.209999,37.299999,101.629997,115.199997,445.959991,67.209999,261.910004,77.790001,133.630005,22.190001,71.83000200000002,29.82,18.67,36.91,20.280001,103.830002,59.380001,57.450001,61.310001,201.509995,66.739998,102.580002,164.46000700000005,38.650002,79.43,65.809998,32.790001000000004
434,45.509998,137.490005,188.429993,122.510002,37.34,100.900002,114.32,442.80999800000006,67.110001,261.220001,77.650002,133.160004,22.66,71.739998,29.41,18.52,37.07,20.360001,103.919998,60.470001,57.27,60.529999,200.729996,66.480003,102.160004,165.759995,38.549999,79.08000200000002,65.459999,32.630001
435,46.259998,136.369995,188.309998,122.800003,36.630001,100.07,114.0,441.609985,67.33000200000001,263.019989,77.099998,132.880005,22.469999,72.0,29.67,18.209999,37.330002,20.4,104.360001,59.900002,57.290001,60.779999,200.490005,66.300003,101.910004,164.070007,38.779999,78.5,65.360001,32.41
436,45.889999,137.300003,188.850006,121.190002,36.57,100.769997,114.080002,446.660004,67.16999799999999,263.970001,76.459999,132.449997,22.02,71.209999,29.33,17.91,38.200001,20.459999,104.889999,59.529999,57.48,60.419998,200.479996,66.82,101.209999,163.149994,38.779999,77.660004,65.550003,32.360001000000004
437,45.639999,137.190002,189.399994,120.949997,35.66,101.07,113.040001,440.709991,66.870003,263.339996,76.389999,131.839996,21.34,70.889999,29.17,17.780001000000006,37.709999,20.25,104.800003,57.18,56.830002,60.040001,200.800003,66.279999,99.769997,160.350006,38.849998,76.550003,65.110001,32.07
438,45.720001,137.399994,189.110001,120.43,36.099998,101.25,112.540001,441.39001500000006,67.230003,260.640015,76.529999,129.21000700000002,21.290001,70.629997,29.360001,17.940001000000006,37.389999,19.809999,104.470001,57.080002,56.740002,60.119999,200.009995,64.989998,99.599998,158.580002,38.639999,76.18,65.160004,32.16
439,46.0,139.660004,191.410004,122.349998,35.91,102.099998,114.720001,445.720001,67.82,263.27999900000003,76.760002,131.350006,21.66,71.559998,29.67,18.030001,37.549999,19.91,106.07,57.110001,57.049999,61.240002,200.330002,65.489998,100.349998,157.940002,38.959999,76.790001,65.959999,32.27
440,45.790001,140.0,192.580002,122.480003,36.240002,102.839996,115.139999,449.660004,68.440002,266.059998,76.91999799999998,129.419998,21.18,71.449997,29.219999,18.01,37.509998,19.799999,107.410004,55.080002,57.07,61.939999,202.0,65.190002,99.32,158.25,39.389999,76.41999799999998,66.0,32.099998
441,45.389999,141.029999,191.300003,121.279999,35.639999,103.839996,116.379997,454.779999,67.800003,261.940002,75.989998,129.479996,21.35,71.730003,29.35,18.24,37.470001,19.65,106.550003,54.919998,57.619999,62.169998,198.919998,65.970001,98.660004,157.75,38.939999,75.699997,66.57,31.879999
442,45.25,139.440002,190.130005,120.730003,34.66,104.309998,115.169998,450.959991,67.529999,262.170013,76.089996,128.220001,20.83,71.209999,29.24,17.870001000000006,37.150002,19.389999,106.150002,54.290001,57.119999,61.09,196.910004,64.980003,97.5,155.770004,39.16,75.040001,66.5,31.190001
443,45.240002,140.190002,189.25,119.940002,35.259998,104.360001,115.0,447.200012,67.290001,260.980011,74.75,126.949997,20.5,70.769997,28.9,17.469998999999998,36.970001,19.379999,105.849998,53.16,56.939999,61.34,197.009995,64.82,96.480003,153.919998,39.080002,73.959999,66.239998,31.219999
444,45.439999,141.279999,190.429993,120.769997,35.61000100000001,105.040001,116.459999,450.549988,67.769997,264.549988,75.709999,128.240005,20.83,71.980003,29.4,17.440001000000002,37.580002,19.74,107.449997,53.360001,57.799999,62.200001,200.580002,65.540001,97.529999,154.830002,39.34,74.059998,67.410004,31.5
445,45.389999,141.990005,189.009995,119.529999,35.68,105.089996,117.589996,455.709991,67.75,265.02999900000003,75.769997,126.720001,20.540001,70.900002,29.030001,17.58,37.650002,19.52,106.769997,53.200001,57.41,61.68,201.449997,65.190002,96.889999,153.100006,39.310001,73.260002,66.889999,31.27
446,45.950001,143.050003,190.0,121.260002,35.74000200000001,106.25,118.379997,461.929993,68.129997,267.609985,77.730003,127.959999,21.360001,71.510002,29.469999,17.719998999999994,38.369999,19.940001,107.75,54.43,58.189999,63.0,205.399994,66.07,98.099998,158.669998,39.459999,74.720001,67.5,31.389999
447,45.93,144.720001,189.740005,120.379997,36.0,107.099998,118.620003,465.23999,68.07,266.519989,77.870003,127.050003,20.780001,71.790001,29.530001,17.620001000000006,38.73,19.67,107.559998,53.630001,57.799999,62.599998,204.660004,65.489998,97.459999,157.169998,39.23,74.160004,68.0,31.559999
448,45.77,144.28999299999995,189.039993,121.800003,35.529999,107.089996,118.290001,467.679993,67.989998,265.869995,76.989998,128.28999299999998,21.049999,72.010002,29.559999,17.77,38.470001,19.75,107.089996,54.369999,58.02,62.700001,203.850006,65.870003,98.25,159.199997,39.049999,75.510002,67.900002,31.790001
449,45.580002,145.089996,188.449997,120.220001,35.16,107.0,117.550003,462.109985,67.410004,266.059998,77.489998,125.360001,20.58,71.489998,29.360001,17.379998999999998,39.029999,19.4,106.239998,53.18,57.48,62.32,204.339996,63.970001,96.580002,156.419998,38.990002,74.360001,67.629997,31.75
450,44.889999,145.649994,187.160004,119.230003,35.139999,106.790001,117.120003,465.769989,67.07,264.230011,77.690002,125.550003,20.700001,71.809998,29.459999,17.66,39.110001,19.25,105.650002,52.650002,56.889999,62.099998,205.100006,63.25,96.029999,156.699997,38.639999,73.529999,67.510002,31.49
451,45.43,147.380005,187.339996,120.459999,35.650002,107.629997,118.300003,467.01001,67.33000200000001,266.769989,77.779999,126.870003,20.99,72.809998,29.59,18.09,39.599998,19.530001,106.790001,53.330002,57.099998,62.740002,206.139999,63.950001,97.400002,157.529999,38.82,74.529999,68.129997,32.040001000000004
452,45.349998,148.330002,188.119995,120.93,36.16,108.470001,118.419998,468.23999,67.150002,267.089996,77.720001,127.129997,20.83,73.230003,29.82,18.15,39.439999,19.629999,106.629997,52.98,57.52,63.43,205.820007,64.32,96.529999,157.520004,38.880001,74.519997,68.470001,32.700001
453,45.200001,145.970001,186.5,121.300003,36.240002,107.190002,117.739998,464.829987,67.099998,266.079987,77.849998,128.220001,21.190001,73.860001,30.110001,18.139999,39.529999,19.85,106.190002,53.25,58.209999,64.25,205.580002,64.720001,96.720001,158.190002,38.830002,75.190002,68.870003,32.110001000000004
454,45.330002,147.0,186.889999,120.940002,36.040001,107.32,119.449997,462.850006,67.400002,266.890015,78.5,128.020004,21.07,74.230003,30.209999,17.68,39.639999,19.870001,106.690002,53.610001,58.360001,63.799999,207.5,64.790001,96.059998,157.570007,39.139999,74.68,69.190002,32.630001
455,45.439999,146.309998,185.830002,121.169998,35.84,106.160004,119.970001,464.0,67.379997,263.059998,79.629997,129.929993,21.16,73.82,30.16,18.01,39.43,20.24,106.519997,54.450001,58.459999,63.360001,208.479996,64.739998,96.470001,158.839996,39.139999,74.540001,68.550003,33.130001
456,45.810001,146.800003,185.830002,120.620003,35.91,106.970001,120.709999,463.190002,67.58000200000001,265.77999900000003,80.989998,130.199997,21.290001,73.910004,30.129999,17.91,39.77,20.469999,107.300003,54.549999,58.810001,63.540001,214.25,64.599998,96.129997,160.5,39.450001,73.370003,68.879997,33.189999
457,46.470001,146.419998,187.199997,120.830002,36.580002,106.839996,121.769997,464.519989,68.199997,267.019989,81.209999,129.649994,21.43,74.57,30.25,18.32,40.049999,20.23,108.169998,54.400002,59.59,64.209999,216.020004,64.300003,95.959999,160.169998,39.630001,74.309998,68.83000200000001,33.84
458,46.040001,146.139999,188.259995,120.699997,37.110001,106.940002,125.900002,474.190002,68.379997,268.950012,79.540001,130.229996,21.549999,75.25,30.280001,18.23,40.369999,20.299999,108.860001,54.369999,59.330002,65.089996,210.5,64.739998,96.620003,160.399994,39.75,74.910004,69.260002,33.400002
459,45.57,144.929993,184.570007,120.0,37.119999,106.080002,124.470001,468.359985,67.550003,264.570007,77.58000200000002,128.869995,21.209999,74.260002,29.780001,18.35,40.119999,20.040001,106.900002,53.669998,59.049999,64.540001,207.619995,64.010002,95.910004,157.839996,39.200001,74.199997,68.410004,33.220001
460,45.310001,142.820007,183.830002,119.93,37.41,104.019997,120.849998,457.320007,67.379997,261.019989,77.0,128.270004,21.530001,74.010002,29.549999,18.370001,39.16,19.91,106.040001,54.450001,58.810001,64.260002,208.869995,63.619999,96.400002,160.46000700000005,38.689999,74.480003,68.410004,33.040001000000004
461,45.689999,143.059998,183.899994,122.68,36.720001,104.989998,120.790001,456.579987,67.239998,262.190002,78.239998,130.380005,21.690001,74.260002,29.540001,18.26,39.130001,20.559999,107.199997,55.720001,59.580002,64.949997,212.449997,65.239998,98.050003,164.490005,39.040001,75.230003,69.099998,33.040001000000004
462,45.59,145.020004,183.820007,122.160004,36.669998,105.379997,117.720001,456.220001,67.82,262.220001,79.08000200000002,130.0,21.82,74.519997,29.48,18.280001,39.509998,20.5,108.279999,55.459999,59.82,65.099998,214.00999500000003,64.870003,98.669998,164.490005,38.939999,75.07,69.400002,32.93
463,45.700001,144.779999,183.169998,121.589996,36.73,104.580002,117.209999,450.450012,67.639999,260.299988,79.400002,127.639999,21.32,74.400002,29.48,18.290001,39.470001,19.889999,108.279999,54.599998,59.580002,65.110001,215.990005,63.84,98.050003,161.220001,38.880001,74.529999,68.980003,33.389999
464,45.5,141.160004,181.850006,120.019997,36.860001,102.25,117.650002,453.73999,66.879997,257.690002,79.540001,125.379997,20.99,73.709999,29.209999,18.299999,39.91,19.68,107.620003,53.200001,58.939999,64.699997,215.960007,63.630001,96.470001,159.889999,38.490002,73.370003,68.41999799999999,33.43
465,45.240002,140.529999,180.860001,120.660004,37.310001,101.709999,115.139999,449.549988,66.730003,256.27999900000003,79.510002,124.050003,20.780001,73.190002,29.09,18.469999,39.669998,19.459999,107.209999,53.049999,58.400002,64.57,214.00999500000003,62.650002,98.040001,159.759995,38.450001,73.910004,68.0,33.389999
466,45.049999,138.21000700000002,180.050003,122.669998,37.099998,101.050003,116.400002,447.100006,66.099998,255.740005,79.529999,123.900002,20.719999,72.33000200000002,28.450001,18.33,39.880001,19.26,107.400002,52.91,58.049999,64.32,215.389999,62.5,101.199997,159.429993,38.25,75.639999,67.18,33.43
467,44.82,137.809998,179.479996,121.339996,37.18,100.480003,114.510002,441.839996,66.0,256.019989,78.970001,123.459999,20.57,71.089996,28.049999,18.35,40.189999,19.280001,107.260002,52.82,57.689999,63.380001,213.490005,62.259998,100.379997,159.020004,38.049999,75.660004,66.040001,33.57
468,44.5,137.399994,179.330002,122.690002,37.439999,100.290001,114.199997,439.0,66.150002,255.820007,79.730003,124.989998,21.040001,71.239998,28.09,18.379999,40.189999,19.889999,106.849998,54.959999,57.93,63.700001,214.639999,62.790001,101.690002,161.169998,38.119999,76.099998,66.41999799999999,33.799999
469,43.98,136.020004,179.320007,123.5,38.0,99.559998,113.040001,434.679993,65.839996,253.77999900000003,79.050003,124.739998,21.049999,71.25,27.879999,18.610001,39.290001,20.049999,106.699997,55.950001,58.049999,63.5,213.550003,63.040001,102.720001,163.100006,38.060001,76.800003,66.0,33.720001
470,43.580002,134.28999299999998,176.660004,122.160004,37.869999,99.779999,114.779999,441.380005,65.66999799999999,249.949997,78.110001,123.730003,20.68,69.809998,27.66,18.299999,38.110001,19.440001,105.949997,55.290001,57.27,63.040001,211.720001,61.889999,101.129997,160.470001,37.869999,76.83000200000002,64.980003,33.720001
471,43.66,135.720001,177.970001,122.400002,37.889999,100.019997,115.839996,441.51001,65.75,252.369995,78.860001,124.059998,21.219999,70.360001,27.77,18.450001,38.73,19.5,105.75,55.279999,57.5,63.310001,212.75,61.849998,99.68,160.770004,37.950001,77.199997,65.209999,34.0
472,43.900002,137.029999,179.0,122.93,37.950001,100.309998,118.660004,447.329987,66.089996,254.710007,80.220001,124.5,20.780001,70.870003,27.26,18.48,38.830002,19.549999,107.089996,54.889999,57.189999,63.68,214.550003,62.049999,101.309998,161.179993,38.07,77.0,65.269997,34.060001
473,43.900002,136.0,177.589996,121.739998,38.23,99.610001,118.330002,443.929993,65.650002,252.50999500000003,79.699997,124.110001,20.639999,69.599998,26.700001,18.440001,39.139999,19.09,107.269997,55.139999,57.099998,63.630001,214.720001,62.369999,102.139999,159.550003,37.98,77.050003,63.919998,34.110001000000004
474,43.91,136.899994,177.770004,121.82,38.330002,99.949997,116.18,442.350006,65.639999,253.539993,79.029999,124.669998,20.700001,68.980003,27.0,18.24,38.959999,19.110001,107.160004,55.290001,57.119999,63.709999,212.610001,62.360001,103.019997,158.419998,37.939999,77.32,63.740002,34.07
475,44.57,139.119995,180.770004,123.879997,38.66,101.949997,117.050003,445.160004,66.699997,258.329987,79.769997,125.43,21.219999,68.889999,27.059999,18.280001,39.07,19.280001,108.18,56.68,57.310001,64.209999,214.50999500000003,62.990002,104.480003,160.410004,38.740002,77.779999,63.84,34.34
476,44.509998,138.509995,180.190002,124.949997,38.720001,101.459999,118.099998,443.80999800000006,66.470001,256.579987,80.029999,125.290001,21.389999,68.300003,27.02,18.280001,38.07,19.190001,107.849998,56.59,56.82,64.339996,213.0,62.779999,104.059998,160.279999,38.099998,78.010002,62.830002,34.099998
477,44.470001,139.0,178.71000700000005,126.629997,38.84,101.360001,118.209999,448.959991,66.440002,256.730011,80.510002,125.800003,21.209999,68.400002,26.879999,18.34,38.130001,19.120001,107.82,56.439999,56.540001,64.470001,213.210007,62.509998,104.0,160.199997,38.119999,77.970001,63.459999,34.16
478,44.810001,138.160004,178.869995,127.07,38.849998,102.129997,119.230003,453.190002,66.540001,257.920013,80.139999,126.419998,21.370001,68.43,26.860001,18.42,38.419998,19.24,108.660004,57.200001,56.709999,64.980003,213.929993,62.73,104.629997,161.559998,38.439999,78.889999,63.400002,34.189999
479,44.689999,137.020004,178.619995,127.0,39.07,101.610001,119.739998,453.64999400000005,66.400002,259.040009,80.269997,126.809998,21.629999,67.970001,26.5,18.549999,38.869999,19.49,108.5,57.669998,56.599998,64.540001,213.0,63.57,104.639999,163.160004,38.669998,78.949997,63.169998,34.349998
480,45.009998,137.990005,180.25,128.100006,39.169998,102.25,121.199997,458.380005,66.480003,258.209991,80.66999799999998,127.690002,21.42,67.839996,26.440001,18.84,38.849998,19.41,108.0,57.689999,56.650002,64.43,214.600006,63.790001,104.720001,164.559998,38.619999,79.300003,63.029999,34.32
481,45.509998,140.75,181.880005,128.300003,39.369999,103.519997,123.0,467.290009,67.610001,262.149994,81.970001,128.899994,21.559999,68.349998,26.549999,19.440001,40.0,19.42,109.699997,57.790001,56.93,65.370003,217.5,64.290001,105.440002,165.410004,39.110001,79.970001,63.290001,34.66
482,44.66,139.71000700000002,180.580002,128.309998,39.560001,101.169998,121.510002,463.609985,67.410004,262.0,82.790001,129.199997,21.67,68.25,26.42,19.5,39.860001,19.42,108.839996,57.849998,56.860001,65.25,218.929993,64.57,103.419998,166.449997,38.959999,79.860001,63.419998,34.869999
483,44.169998,139.649994,178.899994,128.160004,39.529999,101.949997,121.580002,460.410004,67.059998,260.48999,81.730003,128.610001,21.370001,67.75,26.17,19.389999,39.779999,19.25,107.349998,57.52,56.810001,64.970001,216.740005,64.139999,102.809998,165.190002,38.669998,78.639999,63.0,34.950001
484,44.189999,138.949997,179.75,128.119995,39.709999,100.989998,122.510002,464.049988,66.760002,260.959991,82.040001,129.690002,21.549999,68.190002,26.48,19.33,40.27,19.26,107.050003,57.84,57.0,64.349998,215.880005,64.900002,102.080002,166.720001,38.720001,78.220001,63.150002,35.029999
485,44.23,137.419998,179.990005,126.559998,39.73,102.18,123.07,470.700012,66.910004,261.339996,82.120003,128.699997,21.209999,68.32,26.469999,19.780001,40.73,19.190001,105.480003,57.299999,56.48,65.300003,215.399994,64.849998,99.160004,164.759995,38.599998,76.839996,63.349998,35.150002
486,44.130001,138.779999,180.949997,123.870003,40.189999,103.519997,124.0,472.709991,66.18,260.190002,81.519997,127.230003,21.35,68.209999,26.360001,19.83,41.049999,19.07,105.120003,57.259998,56.299999,64.550003,214.949997,64.459999,99.150002,165.509995,38.52,74.720001,63.099998,35.29000100000001
487,44.110001,138.630005,181.440002,123.32,40.240002,104.989998,122.160004,469.429993,66.41999799999999,259.839996,81.760002,126.389999,21.25,68.349998,26.42,19.530001,41.0,18.75,105.220001,56.790001,55.759998,64.68,215.360001,63.849998,97.610001,165.229996,38.540001,74.83000200000002,63.16,35.400002
488,44.02,139.0,181.440002,122.599998,39.599998,104.059998,120.339996,461.369995,66.370003,258.829987,81.790001,126.470001,21.33,67.519997,25.969999,19.379999,40.099998,18.83,104.300003,57.529999,55.439999,64.370003,214.089996,63.619999,97.639999,165.28999299999995,38.369999,74.449997,62.5,34.919998
489,43.73,137.669998,179.71000700000005,121.470001,39.450001,103.529999,121.010002,462.75,67.739998,258.160004,79.889999,124.82,20.68,66.370003,25.6,19.620001,39.759998,18.66,104.010002,56.68,54.82,64.010002,210.929993,63.02,96.309998,163.059998,37.950001,73.610001,61.700001,34.740002000000004
490,43.959999,138.059998,181.399994,122.25,39.23,105.0,122.849998,460.320007,67.68,259.079987,80.650002,123.989998,20.91,66.660004,25.59,19.459999,39.950001,18.5,102.75,56.450001,54.73,64.309998,201.070007,63.27,96.410004,164.190002,38.43,73.32,62.0,34.849998
491,43.34,139.28999299999998,180.339996,121.089996,39.580002,103.25,115.620003,454.570007,66.900002,259.540009,78.529999,121.040001,20.360001,65.720001,25.16,19.389999,39.369999,18.16,99.5,56.599998,53.380001,64.209999,203.550003,62.209999,96.040001,161.25,38.259998,72.849998,61.029999,34.779999
492,44.310001,138.759995,181.220001,121.089996,39.16,103.339996,116.550003,456.320007,67.599998,262.170013,80.239998,121.440002,19.93,67.150002,25.59,19.43,39.919998,18.34,100.809998,56.200001,54.02,64.629997,206.550003,62.540001,95.089996,156.570007,38.509998,72.75,62.73,35.61000100000001
493,44.259998,139.919998,180.649994,120.5,39.32,105.949997,117.739998,458.359985,66.889999,261.190002,80.989998,120.849998,19.92,67.110001,25.610001,19.370001,40.029999,18.43,101.93,55.919998,54.0,64.199997,208.75,62.220001,94.650002,157.399994,38.459999,73.449997,63.16,35.630001
494,44.080002,144.25,181.330002,121.239998,39.610001,107.68,118.849998,464.970001,67.32,262.959991,81.589996,120.629997,19.5,67.0,25.870001,19.66,40.18,18.219999,102.730003,54.59,53.759998,64.599998,208.070007,61.560001,95.669998,155.990005,38.860001,74.889999,62.860001,36.0
495,44.43,140.649994,183.440002,122.0,39.310001,105.260002,117.290001,481.0,68.0,262.25,81.66999799999998,122.269997,19.43,67.260002,26.969999,19.43,39.919998,18.690001,103.089996,54.959999,54.060001,65.220001,206.949997,63.98,95.029999,156.979996,39.150002,74.57,63.240002,35.939999
496,43.310001,141.830002,179.520004,122.07,39.400002,105.839996,118.150002,485.869995,66.400002,251.979996,82.940002,127.360001,19.469999,67.43,26.51,19.42,39.669998,18.85,101.769997,54.16,54.799999,65.589996,208.229996,64.690002,94.800003,156.369995,37.91,72.970001,63.5,35.459999
