,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
203,49.790001,65.970001,12.85,75.769997,42.75,22.780001,75.32,94.050003,81.260002,76.199997,74.0,54.900002,79.370003,34.41,33.029999,38.779999,126.959999,24.360001,12.15,62.810001,42.740002,76.980003,34.93,72.629997,52.16,105.800003,61.41,42.189999
204,49.900002,65.889999,13.0,75.699997,42.669998,23.25,75.18,94.07,80.440002,75.809998,73.589996,54.73,79.949997,34.490002000000004,33.02,38.779999,124.269997,24.299999,12.29,62.700001,42.259998,76.699997,34.669998,71.730003,52.259998,105.550003,60.919998,42.27
205,49.439999,65.510002,12.79,75.040001,42.509998,23.360001,74.900002,94.089996,80.040001,74.879997,73.16999799999998,54.52,80.33000200000002,34.52,33.279999,38.57,124.349998,24.190001,12.25,62.580002,42.799999,76.110001,34.709999,71.400002,52.080002,106.300003,60.869999,42.02
206,48.080002,63.68,12.28,72.379997,41.32,22.51,72.57,91.160004,78.110001,73.0,71.379997,53.34,77.269997,33.349998,32.619999,37.09,121.0,23.4,11.79,60.740002,41.130001,74.07,33.529999,69.129997,50.779999,102.610001,59.080002,40.799999
207,48.73,64.519997,12.49,73.339996,41.830002,22.860001,73.860001,92.389999,79.32,74.480003,72.339996,54.240002,78.25,33.490002000000004,33.099998,37.700001,122.800003,23.639999,11.72,61.380001,41.77,75.110001,34.200001,70.519997,51.779999,104.360001,60.060001,41.200001
208,48.23,64.760002,12.42,73.099998,41.630001,22.51,73.660004,91.510002,79.75,73.949997,71.889999,53.84,77.160004,33.130001,32.830002,37.529999,122.0,23.299999,10.98,61.060001,41.389999,74.540001,33.950001,69.790001,51.400002,102.779999,59.650002,40.740002
209,48.389999,63.939999,12.27,73.220001,41.599998,22.43,73.860001,91.620003,78.260002,74.160004,71.650002,53.240002,76.839996,33.040001000000004,32.610001000000004,37.459999,122.0,23.41,10.82,61.25,41.439999,74.440002,34.110001000000004,70.050003,51.27,104.029999,59.709999,40.630001
210,48.540001,64.160004,12.48,73.57,41.75,22.629999,74.25,92.080002,78.540001,74.410004,71.970001,53.619999,77.360001,33.599998,32.630001,37.779999,122.25,23.549999,10.98,61.810001,41.700001,75.019997,34.599998,70.720001,51.619999,105.32,60.060001,40.669998
211,49.490002,65.0,12.59,74.68,42.560001,23.139999,75.120003,93.800003,79.769997,75.300003,73.209999,54.389999,78.790001,33.880001,33.09,38.599998,123.650002,24.219999,11.27,62.450001,42.43,76.339996,35.16,72.220001,52.099998,106.790001,60.990002,41.389999
212,50.220001,65.230003,12.74,75.68,43.009998,23.450001,76.25,94.800003,80.510002,76.629997,73.66999799999998,54.860001,79.5,34.25,33.82,38.98,124.839996,24.549999,11.27,62.939999,42.779999,77.16999799999998,35.189999,73.269997,52.52,108.18,61.610001,41.84
213,50.049999,64.949997,12.81,75.25,42.66,23.5,75.75,93.790001,80.18,76.459999,73.290001,54.380001,79.25,34.060001,33.75,38.91,125.18,24.559999,11.54,62.52,42.580002,76.75,34.77,72.599998,52.09,108.07,61.400002,41.529999
214,51.34,66.510002,13.17,77.110001,43.84,24.200001,77.0,96.129997,82.120003,78.360001,75.360001,55.779999,81.41999799999998,34.970001,34.790001000000004,40.0,128.410004,25.48,11.98,64.089996,43.759998,78.800003,35.619999,74.43,53.360001,110.769997,62.689999,42.75
215,51.220001,66.480003,13.13,77.800003,43.599998,24.059999,76.839996,96.139999,82.279999,78.599998,75.139999,55.650002,81.57,35.169998,34.619999,39.73,125.559998,25.16,11.66,63.959999,43.470001,79.059998,35.5,74.199997,53.330002,110.019997,62.610001,42.779999
216,51.689999,66.660004,13.23,76.550003,43.869999,24.219999,77.029999,96.769997,82.41999799999998,78.709999,75.639999,56.240002,81.529999,34.779999,34.34,40.099998,126.550003,25.110001,11.49,64.129997,43.779999,79.5,35.669998,75.029999,53.549999,109.989998,62.82,43.009998
217,51.759998,66.660004,13.1,76.949997,44.150002,24.32,76.900002,97.029999,82.510002,79.150002,75.889999,56.66,81.300003,34.830002,34.700001,40.419998,127.089996,25.209999,11.26,64.16999799999999,43.689999,79.739998,35.91,75.510002,53.52,110.370003,63.009998,43.209999
218,50.73,65.650002,13.13,76.230003,43.23,23.950001,75.980003,95.440002,81.730003,77.91999799999998,73.949997,55.509998,79.980003,34.240002000000004,33.779999,39.759998,127.32,24.75,11.24,62.369999,42.939999,78.690002,35.380001,74.309998,52.950001,108.43,61.900002,42.48
219,50.110001,65.41999799999999,13.14,75.889999,42.869999,24.02,75.839996,94.389999,80.82,76.910004,73.449997,54.950001,78.650002,33.919998,33.540001000000004,39.200001,125.889999,24.51,11.37,62.099998,42.5,77.660004,35.02,73.400002,52.509998,108.410004,61.080002,42.080002
220,49.73,64.800003,12.91,75.510002,42.380001,23.66,75.099998,93.440002,80.620003,76.790001,73.029999,54.91,77.57,33.490002000000004,33.360001000000004,39.02,124.300003,24.34,11.18,62.049999,42.48,77.160004,34.869999,73.099998,52.080002,107.529999,60.5,41.98
221,48.970001,64.040001,12.64,74.629997,41.919998,23.18,74.209999,93.449997,79.779999,75.150002,72.059998,54.0,76.559998,33.25,33.07,38.330002,122.459999,24.059999,11.32,61.049999,41.720001,75.809998,34.48,72.029999,51.209999,107.0,59.860001,41.049999
222,48.509998,63.470001,12.38,73.849998,41.349998,22.889999,73.08000200000002,92.739998,79.099998,74.120003,71.309998,53.279999,75.540001,32.700001,32.380001,37.630001,121.139999,23.559999,11.26,60.220001,41.389999,74.82,33.950001,71.410004,50.66,104.790001,58.889999,40.57
223,47.509998,62.189999,12.0,72.08000200000002,40.52,22.43,72.199997,91.559998,77.58000200000002,72.82,70.010002,53.220001,74.08000200000002,31.93,31.639999,37.0,119.07,23.1,11.14,58.810001,40.889999,73.160004,32.950001,69.449997,49.889999,103.010002,57.400002,39.740002
224,47.470001,62.07,11.79,71.16999799999998,40.23,22.23,71.629997,91.440002,77.050003,72.25,69.519997,52.529999,73.120003,32.02,31.34,36.639999,118.120003,22.75,10.91,58.330002,40.59,72.550003,32.560001,68.57,49.369999,102.449997,57.0,39.299999
225,47.98,62.700001,11.73,71.779999,40.77,22.440001,72.400002,92.839996,77.629997,72.800003,70.230003,53.009998,74.269997,32.330002,31.68,36.990002,119.889999,22.99,11.08,59.43,41.060001,73.459999,32.529999,69.540001,49.84,103.440002,57.759998,39.82
226,47.5,61.970001,11.67,70.83000200000002,40.360001,21.9,71.599998,92.050003,76.879997,71.989998,70.08000200000001,52.459999,73.370003,32.389999,31.41,36.529999,121.860001,22.700001,11.1,59.41,40.779999,73.209999,32.32,69.32,49.279999,103.010002,57.279999,39.68
227,47.5,61.98,11.62,71.099998,40.450001,22.1,72.199997,92.160004,76.800003,71.910004,70.18,52.66,73.889999,32.419998,31.73,36.740002,122.150002,22.809999,11.34,59.389999,40.779999,73.529999,32.459999,69.129997,49.580002,103.949997,57.150002,39.82
228,46.959999,61.43,11.54,70.489998,40.07,21.889999,71.720001,91.459999,76.029999,71.760002,69.550003,52.049999,73.32,32.209999,31.27,36.43,121.339996,22.41,11.15,58.939999,40.619999,72.940002,32.439999,68.449997,49.689999,103.050003,56.740002,39.5
229,47.639999,61.860001,11.61,71.400002,40.470001,22.059999,72.160004,91.82,76.57,72.230003,70.139999,52.709999,74.099998,32.470001,31.790001,36.880001,122.93,23.049999,11.07,59.389999,40.82,73.639999,32.459999,69.0,50.099998,103.639999,57.349998,39.759998
230,47.82,62.25,11.72,71.760002,40.73,22.32,73.160004,92.480003,77.68,72.650002,70.690002,53.07,74.589996,32.830002,31.52,37.060001,124.349998,22.799999,11.27,60.060001,40.91,73.970001,32.959999,69.620003,50.639999,105.209999,57.939999,40.139999
231,48.23,62.5,11.6,71.93,40.830002,22.41,73.029999,92.260002,77.300003,72.730003,71.089996,53.240002,74.040001,32.799999,31.73,37.119999,124.349998,22.76,11.13,60.259998,41.299999,73.870003,32.950001,69.809998,50.68,104.190002,57.880001,40.25
232,48.450001,63.27,11.85,72.230003,41.169998,22.559999,73.32,92.919998,77.910004,73.41999799999998,71.610001,54.049999,75.099998,33.049999,32.75,37.419998,125.010002,23.0,11.13,60.740002,41.849998,74.650002,33.279999,70.540001,50.98,105.199997,58.34,40.599998
233,48.790001,63.380001,11.9,72.190002,41.34,22.549999,73.400002,92.910004,77.900002,73.260002,72.07,54.130001,75.050003,33.009998,32.959999,37.400002,124.900002,23.030001,11.75,60.689999,41.810001,75.120003,33.330002,70.650002,51.049999,105.199997,58.25,40.540001
234,48.700001,63.220001,12.15,71.75,41.470001,22.610001,73.279999,93.0,78.230003,73.529999,72.029999,54.16,74.760002,32.939999,33.200001,37.41,124.580002,22.82,12.09,60.98,41.43,75.129997,33.419998,70.639999,50.849998,104.779999,58.240002,40.389999
235,48.360001,62.59,11.94,71.269997,41.150002,22.530001,72.660004,92.160004,78.019997,73.220001,71.379997,53.740002,74.129997,32.639999,32.700001,37.130001,123.529999,22.700001,11.52,60.529999,41.080002,74.629997,33.419998,70.089996,50.5,104.830002,57.759998,40.189999
236,48.720001,62.759998,12.11,71.82,41.360001,22.82,73.129997,93.110001,78.309998,73.610001,71.220001,54.189999,74.050003,32.619999,33.349998,37.279999,124.209999,22.67,11.57,60.57,41.119999,74.440002,33.43,70.550003,50.75,105.389999,57.990002,40.139999
237,48.48,62.82,12.01,71.980003,41.27,22.48,73.120003,92.860001,78.269997,73.120003,71.099998,53.950001,73.510002,32.5,33.57,37.189999,124.139999,22.5,11.11,60.360001,40.779999,74.400002,33.43,70.599998,50.759998,104.989998,57.68,40.080002
238,49.0,63.349998,11.98,72.589996,41.599998,22.610001,73.290001,94.540001,78.58000200000002,73.57,71.660004,54.200001,72.349998,33.0,33.599998,37.330002,125.57,22.77,10.87,60.700001,41.16,75.139999,33.619999,70.989998,50.959999,106.209999,58.220001,40.439999
239,48.889999,63.310001,12.0,72.400002,41.52,22.59,73.43,93.43,78.440002,73.57,71.459999,54.0,71.550003,33.360001000000004,33.889999,37.009998,125.849998,22.459999,10.5,60.669998,41.110001,74.779999,33.669998,71.800003,50.84,104.809998,58.880001,40.330002
240,48.82,63.23,11.72,72.459999,41.240002,22.58,73.379997,93.660004,78.57,73.610001,71.510002,54.040001,72.040001,33.290001000000004,33.950001,37.080002,125.330002,22.5,10.41,60.810001,41.279999,74.470001,33.700001,71.129997,50.84,104.809998,58.290001,40.509998
241,49.150002,63.59,11.7,72.809998,41.470001,22.610001,73.980003,94.349998,78.959999,74.220001,71.970001,54.360001,72.589996,33.34,34.080002,37.380001,127.050003,22.610001,10.37,61.25,41.41,74.959999,33.959999,71.91999799999998,50.849998,105.669998,58.77,40.810001
242,49.959999,64.550003,11.77,74.050003,42.139999,22.83,75.029999,96.0,80.040001,75.480003,73.389999,55.16,73.540001,34.02,34.34,38.02,128.190002,23.129999,10.65,62.099998,42.110001,76.209999,34.98,73.309998,51.619999,107.099998,59.700001,41.57
243,49.099998,62.740002,11.59,72.989998,41.200001,22.450001,74.480003,94.220001,78.370003,74.029999,72.290001,53.889999,71.769997,33.16,33.369999,37.349998,123.300003,22.34,10.46,60.939999,41.310001,74.650002,33.93,71.57,50.32,104.849998,58.400002,40.709999
244,48.540001,62.470001,11.46,71.58000200000002,40.669998,22.049999,73.910004,92.790001,77.83000200000002,73.620003,70.370003,53.259998,71.32,32.669998,32.869999,36.77,123.699997,21.98,9.95,60.139999,40.77,73.760002,33.91,70.779999,50.23,99.080002,57.830002,40.349998
245,49.950001,63.25,11.52,72.360001,41.360001,23.01,74.639999,93.849998,78.5,75.269997,71.449997,53.639999,71.699997,32.889999,33.279999,37.080002,124.43,22.209999,10.78,61.400002,41.169998,74.650002,34.27,71.559998,50.560001,101.470001,58.650002,40.779999
246,49.75,62.630001,12.27,70.650002,41.02,23.299999,74.220001,93.610001,77.809998,73.940002,70.760002,53.48,71.150002,32.98,33.889999,37.0,123.800003,22.1,11.26,60.360001,41.150002,74.559998,34.169998,71.449997,50.259998,102.739998,58.009998,40.59
247,50.93,62.889999,12.44,71.480003,41.77,23.41,74.860001,95.480003,79.32,74.720001,71.739998,54.470001,70.800003,33.290001000000004,34.400002,38.060001,124.709999,22.34,11.47,61.209999,41.939999,75.230003,34.610001000000004,72.440002,50.75,104.099998,58.900002,41.220001
