,ALB,APD,AVY,BLL,CF,ECL,EMN,FCX,FMC,IFF,IP,LYB,MLM,MON,MOS,NEM,NUE,PPG,PX,SEE,SHW,VMC,WRK
0,47.43,127.076782,62.419998,32.900002,47.759998,116.230003,68.599998,8.71,40.57,111.779999,40.16,91.849998,153.339996,94.019997,32.259998,17.59,40.59,100.910004,113.489998,44.25,262.630005,99.260002,43.787727
1,48.110001,129.61146499999998,63.529999,33.23,49.759998,116.690002,69.519997,8.94,41.560001,114.050003,40.220001,94.0,157.559998,95.75,32.869999,17.51,40.59,101.900002,116.019997,44.470001,267.339996,102.0,41.706459
2,48.639999,129.121185,63.630001,33.174999,49.360001,116.709999,69.849998,8.53,42.049999,115.669998,40.0,94.379997,157.0,93.82,31.709999,17.0,41.009998,101.809998,113.510002,44.209999,268.440002,101.400002,42.922787
3,50.5,129.010178,65.440002,34.154999,48.950001,118.019997,71.5,8.8,42.880001,117.480003,41.029999,94.849998,159.610001,96.169998,32.049999,17.799999,42.07,104.230003,115.449997,45.009998,273.0,103.650002,44.409405
4,50.939999,129.592972,66.279999,34.400002,46.360001,118.370003,71.089996,8.44,42.720001,118.099998,41.490002,93.449997,161.139999,96.519997,32.450001,18.1,42.009998,103.5,115.669998,45.799999,272.619995,105.080002,45.373459
5,51.57,129.14894099999998,65.849998,34.700001,43.790001,118.07,71.139999,8.2,41.830002,117.230003,41.169998,93.620003,161.029999,96.190002,31.17,17.540001,41.25,105.0,114.989998,45.43,274.27999900000003,105.779999,44.247231
6,51.950001,128.79740900000002,65.290001,34.240002000000004,44.91,119.470001,71.190002,8.19,41.790001,118.220001,41.009998,94.269997,158.850006,95.010002,30.91,17.82,40.790001,104.529999,114.150002,44.400002,272.559998,104.589996,47.409676
7,52.889999,128.76040600000002,66.099998,34.674999,45.689999,119.5,72.029999,8.16,42.529999,120.540001,41.810001,96.019997,161.100006,95.419998,31.360001,17.709999,41.939999,105.910004,113.720001,45.0,277.48999,104.550003,44.986034
8,52.900002,127.789085,66.059998,34.345001,45.209999,118.779999,70.790001,8.13,42.599998,120.230003,41.68,94.480003,159.949997,95.800003,31.469999,17.5,41.459999,106.279999,113.080002,45.09,276.179993,103.720001,45.157223
9,53.290001,127.520813,65.849998,34.48,45.040001,119.150002,71.300003,8.11,42.360001,120.339996,42.040001,95.610001,161.259995,95.349998,31.08,17.59,41.459999,106.360001,113.660004,45.25,276.730011,104.0,46.941166
10,53.68,126.493988,66.059998,34.709999,46.450001,119.5,72.809998,8.25,43.169998,117.889999,41.919998,96.0,158.240005,96.129997,31.5,18.24,41.700001,106.389999,112.25,45.25,277.070007,103.089996,45.751869
11,52.75,127.206291,66.040001,34.369999,46.59,119.330002,72.0,8.23,41.849998,121.559998,41.049999,96.370003,159.979996,96.589996,31.809999,18.059999,41.759998,106.199997,111.550003,45.25,277.76001,103.809998,44.841877
12,52.27,128.54763799999998,65.440002,34.224998,45.349998,118.970001,71.910004,7.85,41.32,120.419998,40.049999,95.660004,158.059998,97.18,30.940001,18.09,41.529999,105.400002,110.129997,45.099998,274.209991,103.07,46.941166
13,52.509998,126.133209,64.25,33.959999,45.490002,118.209999,71.18,7.65,41.93,119.480003,39.650002,94.940002,154.720001,96.68,31.0,18.940001,40.919998,104.510002,109.57,45.25,267.839996,99.139999,45.652763
14,52.529999,127.326546,65.16999799999999,34.580002,44.110001,118.610001,72.059998,7.63,42.099998,120.809998,39.950001,95.5,154.119995,97.470001,30.719999,20.030001,40.66,105.269997,109.660004,45.75,271.049988,99.550003,44.427425
15,50.549999,125.309898,64.379997,34.009998,42.580002,117.059998,69.720001,7.06,40.990002,120.57,39.360001,88.699997,145.559998,96.669998,31.82,19.610001,39.259998,103.919998,108.190002,44.82,268.049988,96.849998,44.021984
16,50.77,123.459763,64.16999799999999,34.07,42.68,116.839996,68.400002,6.96,40.369999,121.18,39.110001,88.25,148.410004,97.260002,30.23,19.76,39.919998,102.75,106.93,44.66,269.670013,98.019997,43.373276
17,49.93,123.496765,63.799999,34.825001,43.09,116.690002,70.290001,7.07,40.279999,120.57,39.34,88.300003,143.869995,96.610001,30.82,19.5,39.93,101.330002,106.459999,44.259998,269.220001,94.459999,42.373188
18,47.970001,120.592041,63.0,35.380001,42.240002,114.120003,68.160004,7.16,38.549999,116.690002,38.5,86.0,141.520004,94.989998,29.860001,19.129999,40.419998,100.879997,104.940002,42.939999,266.540009,94.459999,41.607353
19,47.830002,120.536537,63.080002,35.625,40.810001,112.169998,67.089996,6.85,37.98,116.230003,38.07,85.339996,142.470001,93.529999,29.360001,19.059999,40.290001,98.559998,105.160004,42.919998,262.140015,94.5,41.12983300000001
20,48.099998,120.323776,63.439999,35.669998,40.349998,114.550003,67.5,6.57,37.5,117.639999,37.970001,86.959999,143.619995,94.589996,28.84,18.450001,40.41,98.720001,105.5,42.639999,266.149994,95.300003,40.246868
21,49.150002,122.765961,63.720001,35.814999,41.490002,115.669998,67.550003,6.63,38.040001,119.190002,38.380001,88.610001,146.179993,95.82,29.68,18.790001,38.450001,99.18,106.620003,42.93,266.179993,95.760002,39.652222
22,51.990002,122.599442,64.510002,35.889999,41.310001,118.050003,68.379997,6.57,38.619999,120.809998,38.689999,89.300003,148.050003,97.019997,30.030001,18.440001,38.209999,100.529999,106.269997,43.779999,270.48999,97.610001,40.354988
23,52.009998,119.79648600000002,62.900002,35.134998,41.110001,115.160004,66.370003,6.29,37.349998,117.75,37.540001,87.440002,142.25,95.290001,28.73,17.799999,38.310001,97.989998,102.330002,42.759998,261.019989,94.080002,40.526173
24,51.599998,119.629974,62.669998,35.09,41.759998,113.32,66.839996,6.31,38.220001,116.599998,37.200001,87.970001,140.360001,95.230003,28.709999,18.09,39.209999,96.919998,102.040001,42.790001,258.140015,94.379997,39.868458
25,51.599998,120.786308,63.009998,35.24000200000001,41.34,113.980003,66.989998,6.28,38.450001,117.910004,37.389999,88.059998,141.419998,95.709999,27.4,17.530001000000002,39.779999,97.900002,102.550003,42.84,262.049988,95.580002,40.129742
26,54.560001,122.691956,63.439999,35.794998,42.950001,115.470001,68.160004,6.7,39.689999,119.879997,37.939999,88.16999799999998,141.389999,98.0,28.959999,17.860001,41.66,99.379997,103.580002,43.23,263.77999900000003,96.139999,40.057663
27,56.25,122.950974,63.98,36.25,44.09,116.190002,69.129997,7.53,40.849998,119.449997,38.380001,89.449997,142.96000700000005,99.620003,30.09,18.290001,41.009998,99.940002,104.379997,43.799999,266.320007,96.860001,41.165871
28,55.720001,122.590195,63.700001,36.139999,43.040001,115.32,68.400002,7.33,40.310001,119.080002,38.349998,87.709999,141.860001,99.110001,29.6,18.290001,40.75,100.199997,104.019997,43.689999,263.25,96.230003,40.913597
29,57.41,123.681778,64.470001,36.52,42.380001,116.400002,68.790001,7.15,40.110001,121.339996,38.360001,87.769997,141.0,99.110001,29.17,18.139999,40.580002,100.82,104.669998,44.080002,266.01001,96.93,41.391117
30,56.419998,122.192413,63.220001,36.805,42.389999,116.169998,68.41999799999999,6.74,40.16,121.029999,38.52,88.07,140.619995,99.290001,28.91,17.709999,40.23,100.330002,104.160004,44.279999,263.950012,96.209999,41.183891
31,56.060001,121.600372,63.200001,36.445,40.75,115.040001,67.449997,6.69,39.490002,120.260002,38.080002,87.0,136.910004,98.5,28.059999,17.719998999999994,40.349998,99.379997,102.800003,44.900002,261.410004,95.120003,40.949635
32,54.970001,118.603142,61.68,35.805,40.060001,112.900002,66.5,6.6,37.810001,118.309998,37.16,86.279999,134.589996,97.150002,27.309999,18.440001,39.639999,97.269997,101.029999,43.700001,257.309998,93.5,40.373005
33,55.549999,118.84366599999998,61.139999,36.115002,40.380001,112.550003,67.129997,6.62,38.040001,118.400002,37.790001,87.82,136.190002,98.220001,28.66,18.57,39.900002,98.629997,102.510002,43.240002,256.570007,92.75,41.057755
34,53.470001,115.504166,60.860001,35.945,38.650002,109.82,65.93,6.37,36.889999,117.150002,37.470001,85.110001,130.580002,95.769997,27.83,18.709999,39.220001,96.440002,99.830002,42.68,251.020004,91.019997,40.273899
35,51.259998,112.183167,59.830002,35.57,35.310001,105.949997,64.529999,5.98,35.5,115.610001,36.790001,82.379997,127.480003,93.389999,26.17,18.799999,38.59,95.07,98.839996,42.09,243.630005,88.529999,39.030544
36,50.450001,111.285843,59.599998,35.455002,34.400002,105.489998,64.970001,5.67,35.939999,116.989998,36.299999,80.519997,130.009995,93.760002,25.5,18.51,37.459999,95.68,98.040001,42.380001,243.399994,88.449997,39.22876
37,49.240002,112.053658,59.84,34.945,34.009998,104.660004,63.880001,5.4,35.810001,117.279999,36.18,78.83000200000002,126.75,92.970001,25.0,18.120001,36.740002,94.839996,98.370003,41.610001,242.5,86.980003,37.904316
38,48.790001,111.646622,60.049999,34.889999,33.130001,105.830002,63.099998,4.31,35.689999,118.669998,36.720001,77.440002,125.949997,92.849998,24.299999,17.120001000000002,36.450001,95.330002,99.5,41.73,243.850006,86.730003,36.057301
39,49.619999,112.793709,59.939999,35.439999,32.869999,106.650002,63.580002,4.18,35.599998,118.849998,36.549999,79.75,128.169998,92.989998,24.75,17.07,36.610001,95.980003,100.589996,42.310001,247.830002,86.889999,34.165240999999995
40,48.029999,110.305275,58.84,34.310001,31.969999,103.480003,62.889999,3.81,34.459999,116.089996,36.169998,74.910004,123.290001,91.360001,24.08,17.17,35.880001,93.290001,98.239998,40.860001,243.660004,83.66999799999998,34.363457000000004
41,47.639999,106.993523,58.23,33.43,31.629999,103.389999,62.25,3.8,34.259998,114.93,35.49000200000001,74.720001,120.879997,90.330002,24.440001,17.65,35.279999,91.639999,99.410004,40.220001,238.479996,82.5,33.831875
42,48.48,109.888992,59.650002,34.724998,32.040001000000004,104.0,62.59,4.58,35.470001,116.080002,36.759998,75.019997,125.970001,91.75,25.76,17.809998999999994,35.79000100000001,92.800003,98.480003,41.41,243.490005,85.099998,33.732769
43,47.560001,108.788162,58.169998,33.785,29.879999,100.879997,60.049999,3.77,34.330002,111.43,35.07,71.739998,117.470001,89.470001,24.379999,16.610001,34.610001000000004,90.449997,96.57,39.360001,240.0,80.910004,32.327236
44,47.990002,109.324699,59.389999,34.095001,29.18,102.110001,60.700001,4.14,34.59,112.099998,35.450001,72.43,117.440002,90.269997,24.110001,16.469998999999998,34.950001,93.0,98.25,39.959999,245.190002,82.089996,32.642582
45,50.66,110.175766,60.0,33.900002,31.110001,103.879997,62.689999,4.59,35.639999,113.459999,36.029999,77.43,120.580002,92.32,25.25,16.43,35.639999,92.790001,99.400002,40.459999,248.429993,83.730003,33.561581
46,51.09,110.0,60.139999,34.165001000000004,29.49,104.480003,62.130001,3.87,34.91,110.139999,34.98,78.5,122.779999,91.43,23.219999,16.940001000000002,35.27,92.809998,97.599998,40.880001,248.399994,84.650002,30.696459
47,50.369999,108.501389,58.07,33.5,28.469999,103.410004,60.91,4.4,33.970001,110.489998,32.810001,76.440002,118.529999,87.459999,22.43,17.84,35.330002,91.480003,96.519997,39.119999,245.809998,83.089996,29.191818
48,51.549999,109.269196,59.32,33.740002000000004,29.85,103.410004,62.220001,4.06,34.57,111.690002,32.77,77.209999,119.75,88.010002,22.809999,18.540001,35.950001,92.43,97.809998,39.900002,249.419998,84.33000200000002,28.588161
49,51.650002,109.833488,60.080002,31.495001,30.219999,104.080002,63.34,4.8,35.099998,112.43,33.099998,78.75,121.410004,88.349998,22.49,19.25,37.0,93.290001,98.639999,39.950001,243.350006,84.660004,29.552212
50,51.790001,113.126732,59.650002,33.334999,30.379999,104.709999,57.860001,4.44,34.849998,113.150002,32.880001,77.510002,119.169998,88.25,23.440001,19.41,36.709999,92.720001,96.769997,38.619999,250.460007,83.370003,28.705288
51,51.869999,116.040703,60.669998,33.224998,29.91,106.559998,58.82,4.5,35.25,116.389999,34.029999,77.589996,124.389999,89.480003,23.950001,20.02,38.709999,93.709999,99.830002,40.25,249.990005,87.540001,31.345167
52,52.169998,121.239594,60.310001,33.25,30.1,106.540001,59.200001,4.6,35.209999,117.120003,34.080002,75.230003,121.949997,89.25,23.629999,20.25,38.669998,94.970001,97.830002,40.759998,253.360001,86.639999,30.759527
53,52.66,122.839966,63.799999,32.810001,29.77,106.900002,59.360001,4.43,35.009998,117.760002,34.700001,75.389999,122.889999,88.269997,22.440001,20.309999,38.98,94.290001,99.330002,40.91,248.619995,88.110001,30.588341
54,53.639999,123.302498,63.43,33.310001,30.200001,107.459999,61.43,5.1,36.27,119.989998,34.23,75.82,122.040001,90.379997,24.0,22.889999,40.330002,95.330002,103.349998,41.849998,256.649994,92.260002,29.849537
55,51.380001,125.957443,64.120003,33.674999,30.34,108.889999,60.82,5.57,37.470001,121.279999,35.060001,78.839996,124.239998,95.199997,24.700001,22.610001,40.139999,95.309998,104.970001,41.630001,259.549988,93.900002,30.822598
56,50.91,123.968544,62.73,32.400002,29.200001,105.040001,59.82,5.46,36.529999,117.959999,34.5,78.309998,121.739998,93.209999,24.5,25.02,39.869999,92.209999,104.519997,40.209999,253.27999900000003,91.989998,29.912605
57,48.220001,119.592972,60.73,31.799999,27.719999,102.910004,57.740002,5.12,34.549999,115.209999,34.009998,75.0,113.080002,91.059998,23.09,25.559999,38.919998,88.620003,101.769997,38.98,246.190002,88.199997,28.534101
58,50.599998,122.89547,63.330002,32.619999,28.379999,107.620003,58.619999,4.95,34.830002,116.809998,35.27,75.589996,130.759995,91.900002,24.190001,23.809999,38.990002,91.669998,104.309998,45.540001,254.0,91.849998,28.498062
59,48.779999,118.926918,61.959999,32.224998,26.91,104.019997,57.09,4.81,33.52,100.5,33.849998,73.300003,128.190002,85.800003,23.17,26.0,38.509998,89.349998,101.739998,42.619999,247.75999500000003,91.419998,27.768267
60,50.68,119.158188,62.950001,32.285,29.809999,104.959999,58.869999,5.12,33.52,101.0,33.57,74.870003,131.830002,85.690002,24.68,24.799999,39.189999,90.059998,102.760002,43.110001,250.880005,91.610001,27.371836
61,52.189999,122.053658,64.709999,32.959999,30.459999,108.230003,61.380001,5.82,35.110001000000004,105.68,34.549999,77.610001,134.309998,88.010002,22.860001,24.66,40.23,93.059998,105.040001,43.619999,259.059998,93.860001,28.380936
62,52.939999,122.747459,65.190002,33.415001000000004,31.290001,110.0,63.07,6.63,37.25,107.5,35.299999,79.0,136.380005,88.66999799999998,23.790001,24.790001,40.549999,94.309998,104.870003,43.599998,261.769989,94.389999,28.777367
63,51.34,122.469933,64.099998,33.465,33.0,109.730003,64.099998,7.4,38.09,106.300003,35.54000100000001,79.5,138.919998,89.980003,25.43,24.209999,40.720001,95.199997,104.309998,42.360001,259.070007,94.669998,29.597261
64,54.419998,120.90657,64.300003,33.119999,34.189999,108.300003,63.0,6.98,36.93,105.339996,34.810001,79.660004,135.570007,89.690002,25.59,24.92,39.860001,94.660004,104.410004,44.200001,254.460007,93.779999,28.534101
65,54.84,122.913971,64.589996,33.355,33.0,109.269997,63.549999,7.27,36.310001,106.269997,34.43,78.139999,137.320007,88.519997,24.4,24.08,39.849998,96.870003,103.889999,43.290001,257.679993,94.68,29.705379
66,54.470001,122.15541100000002,64.720001,32.990002000000004,33.049999,103.620003,64.040001,7.55,37.470001,104.360001,34.18,80.089996,138.75,89.309998,25.059999,25.620001,39.369999,96.540001,103.529999,44.610001,258.190002,95.239998,28.984592
67,51.970001,119.139687,63.48,32.715,31.84,99.410004,62.110001,6.74,36.040001,102.639999,33.990002000000004,76.0,136.610001,87.18,24.08,25.93,38.259998,93.610001,100.919998,43.720001,252.770004,93.669998,28.840437
68,53.599998,122.201668,65.160004,33.334999,32.130001,102.589996,63.860001,7.14,37.040001,106.25,34.779999,77.459999,142.71000700000005,89.040001,24.969999,25.309999,38.939999,96.110001,102.209999,45.599998,260.359985,97.300003,29.335976
69,55.939999,123.644775,66.610001,33.595001,33.529999,104.449997,64.980003,7.7,37.75,105.5,35.0,80.639999,144.169998,90.839996,25.73,25.110001,39.919998,97.730003,103.300003,46.490002,266.880005,99.269997,29.317957
70,56.599998,123.432007,66.040001,33.445,35.080002,105.940002,65.150002,7.69,37.990002,104.150002,35.200001,80.519997,142.720001,90.5,26.6,25.709999,39.310001,97.970001,103.370003,46.290001,272.399994,98.980003,29.317957
71,57.119999,123.755783,65.800003,33.445,37.0,103.550003,65.160004,7.84,38.110001,104.32,36.02,81.089996,144.490005,91.339996,26.559999,26.280001,39.959999,97.550003,102.849998,46.060001,271.940002,99.760002,30.795567
72,58.259998,123.413506,66.589996,33.805,35.0,105.279999,66.279999,7.82,37.790001,105.809998,36.450001,81.360001,145.770004,88.0,26.75,25.51,41.349998,99.220001,104.709999,46.040001,278.350006,101.169998,31.714569
73,57.48,124.431084,67.43,33.875,35.259998,104.730003,67.440002,8.66,37.779999,105.940002,36.799999,80.16999799999998,148.520004,85.209999,28.190001,26.26,42.290001,98.959999,103.57,46.490002,276.170013,102.5,33.093071
74,57.52,125.504166,68.0,34.244999,36.43,105.699997,68.68,9.32,38.790001,105.540001,38.23,80.389999,147.929993,83.779999,28.549999,27.030001,42.950001,100.669998,106.059998,46.369999,273.200012,102.879997,34.156231
75,59.02,124.597595,67.459999,33.875,34.779999,105.699997,69.41999799999999,9.77,40.509998,105.93,38.650002,82.120003,149.0,86.050003,29.59,26.48,43.16,101.839996,109.18,45.360001,275.149994,101.32,33.011982
76,58.330002,123.885292,67.690002,33.349998,36.639999,104.949997,69.559998,9.37,40.369999,105.269997,38.740002,83.190002,153.220001,88.150002,30.02,26.790001,44.139999,102.379997,107.529999,45.619999,273.910004,101.839996,32.291199
77,58.799999,124.986122,68.58000200000001,33.564999,35.529999,104.739998,69.279999,8.91,38.98,107.260002,38.09,81.949997,152.800003,89.309998,29.35,25.4,44.470001,102.199997,108.419998,45.759998,277.109985,103.230003,32.12001
78,59.889999,125.319145,69.309998,33.41,35.380001,104.830002,70.160004,8.86,39.099998,108.0,38.779999,82.68,153.46000700000005,89.150002,30.190001,26.15,43.599998,102.599998,109.760002,45.889999,278.429993,103.0,32.111
79,59.790001,125.790932,70.360001,33.945,34.610001000000004,106.010002,69.709999,9.85,39.799999,109.07,39.799999,86.489998,155.649994,89.66999799999998,29.5,27.15,45.360001,104.150002,111.080002,46.43,282.959991,104.199997,32.011894
80,60.380001,125.790932,69.629997,34.360001000000004,35.48,104.279999,70.550003,9.47,39.939999,109.360001,39.98,86.809998,155.759995,90.160004,28.6,26.879999,45.040001,104.339996,110.699997,46.66,284.269989,103.980003,32.70565
81,59.34,124.94912,68.650002,34.029999,35.439999,102.769997,68.959999,9.45,39.669998,110.050003,39.82,83.699997,152.429993,88.779999,29.030001,25.870001,44.73,103.949997,108.949997,46.189999,281.619995,102.830002,34.174252
82,59.099998,123.302498,68.900002,34.195,33.419998,103.949997,69.589996,9.25,39.060001,109.699997,39.349998,83.300003,152.279999,88.769997,28.08,26.200001,44.720001,104.220001,109.260002,46.169998,284.320007,103.309998,33.381386
83,61.470001,126.827011,69.5,34.919998,34.48,106.029999,71.959999,10.43,40.279999,111.57,40.310001,86.550003,153.899994,90.830002,29.51,27.84,45.860001,106.900002,110.660004,46.77,286.019989,103.220001,34.012074
84,62.360001,130.527283,69.989998,35.924999,35.25,108.220001,74.220001,11.04,41.549999,113.160004,41.91,89.720001,156.410004,92.949997,30.07,27.459999,46.759998,109.620003,113.510002,47.200001,287.390015,104.919998,35.588791
85,61.380001,130.675308,70.459999,35.099998,34.82,108.129997,73.75,10.65,40.91,113.68,40.950001,87.620003,156.520004,92.5,29.58,27.629999,46.57,109.620003,112.879997,47.009998,287.339996,105.419998,35.381565
86,61.360001,129.50972,70.91999799999998,34.799999,34.630001,108.040001,73.099998,10.56,40.919998,113.860001,41.220001,85.790001,155.440002,90.860001,29.51,28.15,45.93,108.800003,112.629997,47.060001,273.140015,104.480003,35.750969
87,61.950001,131.78538500000002,71.110001,35.285,33.759998,110.25,72.68,10.57,41.439999,113.910004,41.18,85.849998,154.570007,90.25,28.700001,26.549999,46.09,108.910004,112.389999,48.389999,281.730011,104.290001,35.91314699999999
88,60.669998,133.246994,71.040001,35.055,32.439999,109.269997,71.650002,9.37,41.009998,112.589996,40.5,83.610001,153.029999,89.400002,27.75,25.139999,45.560001,108.199997,111.879997,47.419998,281.660004,104.400002,34.804939000000005
89,61.990002,131.692871,71.300003,35.255001,31.48,110.529999,72.959999,10.25,40.610001,113.400002,40.900002,85.529999,153.669998,90.129997,27.51,25.690001,46.560001,109.389999,112.059998,47.34,283.019989,105.190002,34.831965999999994
90,62.09,131.591125,71.33000200000002,35.154999,31.469999,110.120003,72.33000200000002,9.71,40.439999,113.360001,40.77,84.379997,153.220001,90.150002,27.639999,25.780001,46.27,108.800003,111.949997,47.77,282.440002,105.220001,34.318409
91,63.290001,134.135056,72.620003,35.68,32.049999,112.089996,73.709999,10.36,41.560001,115.419998,41.450001,85.900002,155.509995,91.330002,27.85,26.73,47.57,111.0,113.18,48.509998,287.149994,106.040001,35.129292
92,63.880001,134.255325,72.410004,35.82,31.91,112.620003,73.089996,10.13,41.279999,114.669998,41.0,86.07,154.679993,90.639999,28.16,26.969999,48.18,111.900002,114.93,48.060001,283.98999,105.68,34.381477000000004
93,63.439999,132.747452,71.739998,35.54000100000001,30.870001,110.470001,71.900002,9.92,39.91,113.190002,40.75,84.5,158.100006,87.260002,26.889999,26.0,46.830002,110.440002,113.949997,47.91,282.709991,105.25,34.940086
94,65.379997,132.96022,73.0,35.724998,31.889999,111.970001,73.360001,9.91,40.099998,116.440002,41.02,86.739998,161.5,87.839996,26.379999,26.6,47.41,113.150002,114.5,48.669998,288.019989,107.040001,35.138302
95,64.620003,131.359848,72.699997,35.139999,30.040001,111.260002,71.980003,9.26,38.82,115.040001,40.09,84.870003,158.830002,87.040001,25.6,26.83,46.5,111.489998,113.82,48.18,283.829987,104.849998,33.7598
96,64.43,131.71138,72.129997,35.255001,29.629999,111.239998,72.16999799999998,9.47,38.040001,115.599998,39.799999,85.110001,159.220001,85.790001,25.41,27.0,46.84,111.370003,113.099998,48.310001,286.209991,105.550003,32.786739000000004
97,65.900002,132.377426,72.470001,35.439999,29.1,111.730003,71.650002,9.28,37.709999,117.25,39.849998,85.389999,162.399994,86.290001,25.190001,28.120001,46.779999,111.349998,112.529999,49.450001,289.7799990000001,105.959999,33.282276
98,65.639999,132.654953,72.150002,35.555,29.559999,112.099998,71.900002,9.17,37.400002,117.75,39.93,85.769997,163.410004,86.910004,25.110001,28.120001,47.130001,111.029999,112.470001,49.349998,294.399994,106.919998,32.002884
