,A,ABBV,ABC,ABT,AET,AGN,ALXN,AMGN,ANTM,BAX,BCR,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MNK,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
303,48.040001,60.009998,86.620003,40.73,117.489998,209.910004,128.009995,153.699997,154.369995,46.860001,236.820007,174.410004,275.01001,48.400002,23.76,73.889999,112.029999,52.77,145.119995,62.75,181.589996,90.68,82.389999,63.41,67.779999,66.959999,96.389999,71.129997,79.699997,40.16,79.114998,199.759995,120.510002,159.279999,117.949997,229.410004,112.790001,132.479996,74.25,137.440002,74.589996,45.959999,61.060001,422.350006,37.02,41.200001,31.01,51.849998,73.629997,344.049988,122.129997,146.649994,113.050003,161.619995,77.68,83.769997,141.410004,56.240002,115.860001,54.009998
304,48.93,61.07,87.709999,41.509998,118.300003,218.889999,128.5,158.589996,155.0,48.68,238.169998,175.880005,278.980011,49.130001,24.0,74.43,116.110001,53.610001,147.0,63.310001,184.0,92.129997,84.550003,63.990002,68.650002,68.0,96.510002,72.720001,80.839996,40.669998,79.995003,198.580002,122.400002,158.0,121.120003,230.016663,112.480003,134.699997,77.889999,139.699997,75.279999,48.93,62.060001,427.119995,38.68,41.810001,31.51,53.150002,75.889999,358.73999,123.43,152.270004,113.129997,162.75,77.699997,85.980003,142.03999299999995,56.700001,118.809998,54.93
305,48.880001,60.650002,88.050003,42.330002,121.290001,228.720001,130.860001,159.729996,160.0,47.919998,236.419998,181.0,263.76001,49.349998,24.4,74.910004,116.339996,53.810001,149.699997,64.07,185.119995,92.300003,83.120003,64.400002,68.730003,68.510002,92.160004,72.610001,81.720001,40.200001,79.779999,198.360001,125.5,160.410004,123.029999,231.046661,112.82,136.070007,76.989998,139.809998,75.58000200000002,48.509998,62.639999,434.420013,38.259998,41.73,31.469999,53.560001,75.410004,361.140015,122.879997,152.410004,113.650002,162.520004,78.75,85.989998,145.059998,56.59,117.75,55.009998
306,49.09,60.900002,88.57,42.939999,120.57,230.119995,129.110001,166.100006,158.580002,48.369999,238.0,178.75,264.980011,50.599998,25.190001,74.690002,116.029999,53.43,149.070007,64.230003,187.779999,92.949997,83.839996,65.0,66.980003,69.040001,90.419998,72.739998,82.800003,39.540001,81.059998,199.789993,139.529999,162.490005,121.760002,233.333328,113.5,136.470001,77.470001,138.809998,76.129997,49.470001,63.860001,447.89999400000005,39.27,42.099998,32.049999,51.0,78.910004,362.429993,123.720001,152.149994,113.199997,161.130005,78.75,87.099998,145.979996,56.889999,118.199997,55.849998
307,49.130001,60.509998,89.16999799999998,42.57,121.82,228.75999500000003,125.690002,166.179993,158.699997,48.5,237.809998,178.630005,264.459991,50.650002,25.09,74.849998,115.690002,53.490002,148.669998,64.639999,188.100006,93.290001,83.25,65.019997,67.059998,69.66999799999999,90.580002,72.019997,83.809998,39.400002,81.004997,197.789993,142.0,161.259995,120.279999,233.350006,113.459999,135.660004,76.91999799999998,139.149994,76.32,49.419998,63.919998,461.80999800000006,39.360001,42.220001,32.0,52.09,77.220001,357.859985,123.080002,151.059998,114.110001,161.509995,79.5,86.220001,146.320007,56.900002,117.779999,55.66
308,49.419998,60.650002,89.849998,42.57,120.790001,235.0,128.089996,167.0,157.399994,48.48,237.710007,179.0,269.470001,51.490002,25.23,75.5,116.339996,54.07,147.070007,66.41999799999999,188.039993,92.610001,83.0,64.559998,67.41999799999999,68.720001,90.160004,72.559998,82.75,39.330002,81.370003,196.419998,142.229996,162.360001,120.089996,234.693329,113.599998,129.630005,77.68,140.220001,75.870003,50.099998,64.760002,466.48999,40.259998,42.099998,32.32,52.360001,79.290001,360.609985,122.360001,152.119995,113.220001,161.050003,78.379997,87.290001,146.309998,57.470001,117.830002,56.110001
309,49.369999,60.139999,90.18,42.66,120.419998,236.089996,127.120003,166.5,157.759995,48.5,236.77999900000003,178.03999299999995,265.429993,51.290001,25.200001,77.400002,115.709999,53.490002,147.0,67.019997,187.779999,92.589996,82.68,64.099998,67.650002,68.629997,90.449997,67.269997,82.309998,39.139999,81.815002,193.139999,142.830002,162.5,117.32,233.83667000000003,113.300003,131.0,77.440002,139.910004,76.07,49.93,63.900002,462.329987,39.220001,42.0,31.92,52.700001,77.540001,355.880005,122.339996,152.380005,113.0,160.0,77.93,86.269997,146.940002,57.139999,117.870003,55.970001
310,49.93,60.52,91.07,42.400002,121.330002,241.169998,126.209999,165.75,158.759995,48.450001,237.979996,178.059998,268.23999,52.0,25.190001,77.809998,116.480003,53.16,147.740005,68.66999799999999,189.369995,93.050003,83.010002,64.690002,67.470001,69.91999799999999,90.830002,66.339996,82.639999,39.23,81.739998,199.520004,141.479996,162.860001,121.919998,233.986664,113.400002,131.490005,78.110001,140.940002,75.599998,49.419998,64.32,461.369995,39.360001,42.259998,32.139999,53.209999,77.93,347.070007,122.410004,153.5,113.779999,160.309998,79.209999,88.089996,147.580002,57.369999,117.150002,55.959999
311,50.509998,60.849998,91.540001,42.740002,121.720001,245.5,127.489998,167.800003,162.380005,48.93,239.550003,177.809998,270.679993,51.610001,25.360001,77.5,116.699997,51.5,147.550003,69.160004,191.639999,93.839996,83.769997,64.809998,67.519997,70.730003,90.730003,65.849998,83.650002,40.169998,82.235001,206.960007,142.070007,163.660004,123.010002,235.306671,114.32,133.839996,77.870003,140.029999,75.849998,49.02,64.32,464.64001500000006,39.09,42.689999,32.41,53.790001,79.309998,360.950012,123.279999,154.679993,116.139999,160.119995,80.400002,89.209999,148.699997,58.59,117.540001,56.0
312,50.630001,60.580002,91.529999,43.0,121.760002,245.899994,127.220001,167.720001,162.979996,49.040001,241.190002,178.520004,276.27999900000003,51.830002,25.24,77.809998,116.019997,51.529999,146.619995,69.540001,191.110001,93.610001,84.019997,64.900002,68.550003,68.599998,90.110001,66.809998,83.68,40.029999,82.959999,205.429993,142.729996,163.100006,122.269997,235.0,115.279999,135.169998,77.57,140.550003,76.269997,50.09,64.25,466.440002,39.709999,43.0,32.439999,54.02,80.18,364.220001,123.440002,155.0,116.870003,160.690002,80.370003,88.389999,149.330002,58.369999,117.43,54.5
313,50.240002,60.439999,90.0,43.009998,121.610001,246.660004,128.220001,167.070007,162.600006,48.990002,239.550003,178.440002,279.859985,52.310001,25.200001,77.589996,116.129997,52.630001,145.220001,69.599998,189.979996,93.760002,83.66999799999998,64.620003,69.029999,67.730003,89.790001,68.599998,83.589996,38.25,82.625,207.490005,141.110001,164.21000700000005,119.940002,237.473328,115.440002,135.190002,77.5,140.490005,77.0,49.549999,64.639999,461.429993,39.59,43.080002,32.529999,54.209999,79.940002,375.950012,124.43,155.940002,117.730003,161.449997,79.860001,87.889999,149.059998,59.470001,117.379997,55.139999
314,51.139999,60.919998,90.650002,43.5,125.889999,249.100006,129.059998,167.320007,163.029999,48.59,239.770004,177.919998,284.570007,53.700001,25.16,78.970001,117.129997,54.419998,146.21000700000005,70.559998,190.880005,94.260002,83.75,64.449997,69.099998,67.800003,89.43,67.699997,83.75,38.82,83.004997,206.210007,140.889999,163.839996,122.389999,237.210007,115.900002,135.179993,78.339996,146.28999299999995,76.639999,51.240002,64.900002,462.279999,40.669998,43.25,32.779999,54.330002,81.400002,375.429993,124.699997,156.490005,121.0,162.580002,80.32,88.690002,149.850006,59.549999,116.760002,54.790001
315,51.68,61.669998,91.0,44.0,128.130005,249.330002,137.71000700000002,171.559998,161.990005,49.400002,241.820007,180.240005,292.5,55.080002,25.43,80.25,120.160004,55.240002,146.839996,70.349998,191.880005,95.580002,84.58000200000002,65.040001,69.660004,70.150002,90.349998,70.0,84.41999799999998,39.549999,83.894997,205.300003,141.929993,163.449997,121.389999,238.143326,117.0,138.550003,80.050003,149.029999,77.720001,52.509998,65.139999,466.799988,42.599998,43.5,33.450001,55.41,84.550003,379.0,125.589996,158.009995,122.18,164.779999,81.019997,89.620003,153.360001,60.279999,117.57,54.689999
316,50.650002,61.540001,90.239998,44.169998,128.309998,246.130005,130.0,171.350006,161.779999,49.32,241.660004,180.199997,290.0,54.299999,25.27,80.0,119.129997,55.5,144.179993,69.57,190.580002,94.800003,84.07,65.5,68.959999,69.230003,89.870003,70.18,83.82,39.459999,83.449997,206.800003,141.71000700000005,161.300003,120.18,239.476669,118.190002,138.679993,80.139999,148.940002,77.860001,52.52,65.199997,465.709991,41.860001,43.759998,33.59,55.130001,83.089996,372.420013,125.650002,157.619995,121.360001,159.0,81.889999,87.690002,152.699997,60.630001,116.209999,53.009998
317,51.66,61.84,90.739998,44.650002,125.760002,247.350006,129.71000700000002,172.850006,160.740005,49.75,241.990005,180.770004,289.160004,54.41,25.51,80.5,121.389999,56.07,144.009995,67.779999,195.389999,95.480003,84.529999,67.0,69.949997,72.010002,93.489998,70.0,84.959999,40.119999,85.5,204.600006,142.300003,163.110001,121.089996,241.66667200000003,118.400002,139.0,80.16999799999998,150.21000700000005,80.0,54.599998,64.900002,472.220001,42.459999,44.07,33.57,55.91,83.800003,372.179993,126.010002,158.639999,123.099998,157.619995,83.980003,88.339996,154.300003,62.0,116.940002,52.490002
318,51.310001,61.720001,91.190002,44.880001,126.550003,247.25999500000003,129.380005,172.330002,163.070007,49.810001,242.559998,181.330002,287.75,55.490002,25.280001,81.190002,119.480003,55.450001,146.240005,70.25,195.429993,95.540001,84.639999,68.970001,71.150002,72.019997,92.389999,69.110001,85.349998,40.16,86.525002,204.020004,142.160004,161.800003,121.699997,243.266663,119.279999,139.259995,80.41999799999998,150.009995,80.25,54.700001,65.5,474.200012,42.209999,44.77,33.57,55.490002,84.66999799999998,371.609985,127.050003,158.339996,124.480003,160.910004,83.43,86.550003,153.78999299999995,62.529999,116.870003,52.860001
319,51.439999,61.68,91.449997,45.029999,129.220001,245.5,130.509995,172.75,163.949997,50.25,243.639999,182.229996,287.75,55.630001,23.370001,81.300003,119.860001,55.369999,147.619995,70.709999,195.380005,95.699997,85.0,69.050003,70.809998,71.33000200000002,100.260002,68.739998,86.0,40.23,86.425003,204.889999,142.630005,163.0,121.400002,243.766663,119.519997,139.53999299999998,81.379997,149.5,80.25,54.189999,65.519997,475.9800110000001,42.029999,44.73,33.700001,55.369999,83.730003,370.98999,127.5,158.589996,124.029999,161.330002,83.589996,86.199997,154.78999299999995,62.400002,117.029999,53.5
320,51.380001,61.919998,91.510002,45.290001,129.490005,246.110001,131.369995,173.28999299999995,163.729996,50.279999,244.240005,181.979996,285.01001,55.919998,24.459999,81.540001,118.5,54.549999,147.46000700000005,70.220001,195.880005,95.720001,85.32,68.83000200000001,70.970001,70.440002,94.68,69.32,85.980003,40.34,85.855003,204.970001,142.809998,160.839996,128.270004,244.46666,121.5,140.199997,82.41999799999998,148.929993,80.540001,54.060001,65.650002,471.959991,42.310001,44.490002,34.169998,54.779999,84.370003,359.880005,128.559998,158.339996,124.699997,162.669998,83.559998,85.730003,154.75,62.52,115.910004,53.529999
321,51.740002,62.02,92.309998,45.509998,128.559998,244.0,131.199997,174.21000700000005,163.389999,50.5,245.389999,183.160004,285.390015,56.5,24.559999,82.139999,118.300003,55.560001,146.759995,70.730003,199.720001,97.389999,85.91999799999998,69.0,71.379997,71.400002,94.68,69.82,86.949997,40.810001,86.834999,205.130005,143.350006,163.720001,131.880005,245.789993,122.129997,143.0,82.83000200000002,150.649994,81.029999,53.619999,65.779999,475.89999400000005,42.040001,45.25,34.23,54.91,83.58000200000002,361.149994,129.0,158.360001,125.5,163.160004,84.470001,86.190002,156.75,62.720001,117.099998,53.849998
322,51.52,62.110001,91.900002,45.41,129.550003,245.75,131.71000700000002,175.46000700000005,165.070007,50.41,244.660004,182.949997,290.130005,56.540001,24.77,82.010002,121.860001,55.349998,149.720001,70.400002,198.509995,97.199997,85.870003,68.879997,71.769997,72.16999799999998,94.519997,70.370003,86.879997,40.619999,86.404999,208.740005,143.940002,166.369995,133.589996,244.0,122.010002,142.270004,82.82,150.96000700000005,80.510002,54.439999,65.809998,474.14999400000005,42.450001,45.18,34.099998,54.77,84.68,373.299988,128.740005,158.199997,125.620003,165.470001,84.029999,89.16999799999998,156.600006,62.189999,116.970001,53.459999
323,51.619999,62.16,92.190002,45.369999,130.190002,245.940002,132.5,178.0,166.169998,51.27,246.0,183.660004,290.070007,57.0,24.790001,82.18,124.790001,55.48,150.0,71.660004,200.0,97.769997,86.550003,69.769997,71.160004,64.690002,94.550003,70.82,87.949997,40.869999,86.224998,212.0,145.839996,168.580002,133.899994,245.600006,122.489998,143.149994,83.440002,151.300003,81.309998,53.119999,66.07,480.0,44.34,45.630001,34.27,54.689999,73.589996,378.0,129.350006,159.470001,128.809998,166.720001,84.620003,91.800003,156.119995,63.779999,117.559998,53.73
324,52.040001,62.779999,91.889999,45.5,129.919998,245.940002,133.800003,177.720001,166.809998,51.169998,246.839996,185.0,293.640015,56.889999,24.98,81.93,123.639999,55.330002,152.100006,72.139999,200.630005,98.25,86.980003,69.120003,71.510002,65.529999,93.650002,70.0,87.720001,41.360001,85.440002,214.210007,147.0,168.639999,134.699997,247.0,123.75,142.610001,83.870003,148.899994,81.900002,51.779999,66.379997,484.420013,44.669998,45.700001,34.459999,55.09,74.199997,379.049988,130.940002,160.0,124.739998,168.320007,85.43,89.940002,155.729996,64.349998,118.5,54.0
325,51.380001,63.110001,92.220001,45.419998,129.440002,244.070007,132.399994,178.46000700000005,165.850006,50.810001,245.389999,184.179993,293.119995,56.740002,25.09,82.239998,122.080002,55.549999,150.889999,71.050003,199.279999,98.290001,86.66999799999998,69.709999,72.089996,66.050003,92.5,70.66999799999998,87.370003,40.82,85.489998,212.479996,146.660004,167.75,133.190002,246.813339,123.629997,141.830002,82.699997,150.610001,81.620003,52.049999,66.08000200000001,481.130005,45.209999,45.48,34.509998,54.59,75.379997,375.980011,130.509995,158.720001,123.040001,167.309998,85.989998,89.540001,154.0,63.450001,117.93,53.34
326,51.639999,63.0,91.580002,44.990002,129.779999,244.75999500000003,134.860001,179.550003,164.71000700000005,50.610001,244.619995,183.720001,297.089996,57.02,24.82,82.449997,123.449997,55.599998,150.880005,70.440002,193.949997,98.059998,86.190002,69.980003,71.269997,68.739998,91.709999,70.559998,88.279999,41.459999,85.214996,213.770004,146.360001,167.860001,136.949997,246.893326,123.010002,141.96000700000005,83.25,151.720001,81.41999799999998,51.900002,66.08000200000001,479.299988,45.310001,44.849998,34.330002,54.580002,72.349998,378.130005,129.53999299999998,158.71000700000005,125.650002,167.429993,86.290001,89.75,154.28999299999995,63.07,117.489998,53.009998
327,51.060001,63.139999,89.230003,44.810001,131.03999299999998,239.990005,132.369995,177.399994,165.339996,50.540001,246.360001,183.759995,293.890015,56.27,24.610001,81.089996,122.169998,54.970001,152.589996,71.0,193.610001,97.949997,85.980003,69.07,68.889999,67.339996,89.650002,69.589996,87.400002,41.59,85.239998,212.520004,146.740005,165.600006,133.130005,244.226669,122.580002,142.100006,82.949997,148.740005,81.18,50.299999,65.43,478.970001,43.450001,43.830002,33.869999,54.07,69.400002,378.76001,129.350006,156.990005,125.529999,168.449997,85.709999,90.139999,152.889999,62.560001,116.830002,52.860001
328,51.259998,63.75,88.32,45.029999,130.649994,242.039993,129.600006,177.25,165.990005,51.080002,246.119995,182.289993,290.179993,56.330002,24.5,81.300003,122.010002,54.98,151.740005,70.559998,194.199997,97.949997,86.029999,68.129997,67.440002,66.0,90.440002,69.019997,86.5,41.049999,85.529999,217.960007,147.350006,165.729996,133.389999,243.66667200000003,123.75,142.100006,82.739998,147.820007,81.400002,49.599998,65.959999,480.779999,43.32,44.259998,33.91,54.099998,70.33000200000001,373.589996,129.53999299999998,157.389999,123.889999,167.509995,86.150002,91.110001,153.339996,62.5,117.080002,53.02
329,51.419998,64.139999,89.400002,45.360001,131.75,240.309998,127.410004,178.050003,166.0,51.360001,247.300003,183.889999,291.269989,57.369999,24.6,81.470001,123.300003,54.59,152.800003,70.470001,194.520004,98.010002,86.519997,68.290001,67.790001,66.699997,89.41999799999998,69.209999,86.540001,42.02,85.445,217.479996,146.770004,164.369995,135.429993,242.376663,124.580002,142.070007,83.66999799999998,148.309998,82.150002,50.34,65.970001,481.440002,43.619999,44.48,33.880001,54.610001,69.910004,383.179993,129.169998,157.720001,123.860001,168.149994,86.879997,92.449997,153.119995,62.66,117.839996,53.049999
330,51.689999,65.300003,88.989998,45.77,133.199997,240.52999900000003,127.529999,179.470001,166.979996,52.279999,249.0,185.220001,293.309998,58.029999,24.77,82.279999,126.5,55.099998,153.160004,69.489998,195.460007,98.129997,87.540001,68.379997,67.440002,65.849998,93.209999,68.57,87.360001,42.439999,85.824997,218.110001,150.330002,165.759995,138.809998,246.66667200000003,126.040001,143.570007,84.5,150.080002,83.0,49.580002,66.07,487.440002,43.68,44.59,34.139999,54.970001,70.620003,392.950012,130.300003,158.179993,123.82,168.419998,86.940002,94.150002,155.559998,63.310001,119.25,53.700001
331,52.139999,65.870003,88.760002,45.650002,132.600006,241.369995,126.940002,181.929993,166.190002,52.0,249.580002,185.089996,291.549988,58.299999,24.629999,82.139999,124.18,55.290001,152.330002,68.519997,194.320007,98.940002,87.589996,68.529999,67.760002,66.699997,92.739998,68.32,85.980003,42.389999,86.004997,217.880005,150.660004,167.070007,149.240005,244.376663,125.830002,144.080002,84.510002,148.309998,82.989998,49.470001,65.239998,488.040009,43.5,44.630001,34.139999,55.68,71.059998,389.200012,130.21000700000002,159.309998,122.099998,169.990005,87.769997,94.239998,156.399994,63.380001,120.25,53.330002
332,52.220001,65.879997,88.959999,45.189999,132.050003,239.490005,124.669998,180.419998,165.970001,52.09,250.639999,184.360001,292.269989,56.950001,24.639999,82.25,124.400002,55.290001,152.970001,68.75,194.470001,99.0,87.279999,68.489998,67.25,65.82,93.199997,67.410004,84.279999,42.299999,86.040001,218.470001,151.729996,166.490005,149.990005,242.949997,126.860001,143.889999,84.0,147.929993,82.660004,49.009998,64.129997,484.98999,42.68,45.16,34.02,55.73,69.449997,386.869995,130.820007,158.490005,120.75,169.660004,87.779999,92.599998,157.020004,63.779999,119.199997,53.330002
